,name,season,age,draft_pos,team,weight,bmi,games,rush_atts,rush_yds,rush_y/a,rush_tds,rush_ypg,targets,receptions,rec_yards,yards/reception,rec_tds,rec_ypg,ctch_pct,y/tgt,fumbles,fumbles_recovered,fum_ret_yds,fum_tds,forced_fumbles,pro_bowls,all_pros,position,100yd_gms,yac,first_down_ctchs,first_down_ctchpct,long_ctch,recs_ovr_25,drops,EYds,DVOA,DYAR,position.1,Hand Size in,Arm Length in,40 Yard,Vert Leap in,Broad Jump in,Shuttle,3Cone,60Yd Shuttle,team_pass_tds,team_pass_yds,team_pass_attempts,team_completions,rookie_age,rookie_season,height_inches,start_ratio,dpis_drawn,dpi_yards,years_in_league
2613,Alex Smith,2009.0,27.0,3-71,PHI,258.0,31.4,16.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,25.0,8.33,0.0,1.6,0.00375,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,29.0,4372.0,592.0,355.0,27.0,2009.0,76.0,0.3125,0.0,0.0,0.0
2614,DeSean Jackson,2009.0,23.0,2-49,PHI,178.0,25.5,15.0,11.0,137.0,12.45,1.0,9.1,117.0,62.0,1156.0,18.65,9.0,77.1,0.0053,9.88,3.0,1.0,0.0,0.0,0.0,1.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00095,2.03,wr,,,4.35,,120.0,,,,29.0,4372.0,592.0,355.0,22.0,2008.0,70.0,1.0,1.0,41.0,1.0
2615,Jason Avant,2009.0,26.0,4-109,PHI,210.0,28.5,16.0,0.0,0.0,0.0,0.0,0.0,58.0,41.0,587.0,14.32,3.0,36.7,0.00707,10.12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,0.00213,1.6,wr,,,0,,,,,,29.0,4372.0,592.0,355.0,23.0,2006.0,72.0,0.5625,2.0,9.0,3.0
2616,Kevin Curtis,2009.0,31.0,3-74,PHI,186.0,25.9,3.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,77.0,12.83,0.0,25.7,0.004,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,-0.00241,-0.14,wr,,,4.42,36.0,122.0,3.99,6.76,,29.0,4372.0,592.0,355.0,25.0,2003.0,71.0,0.333333333333,0.0,0.0,6.0
2617,Jason Avant,2010.0,27.0,4-109,PHI,210.0,28.5,16.0,0.0,0.0,0.0,0.0,0.0,76.0,51.0,573.0,11.24,1.0,35.8,0.00671,7.54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,0.00068,1.14,wr,,,0,,,,,,29.0,4177.0,597.0,368.0,23.0,2006.0,72.0,0.1875,0.0,0.0,4.0
2618,DeSean Jackson,2010.0,24.0,2-49,PHI,178.0,25.5,14.0,16.0,104.0,6.5,1.0,7.4,95.0,47.0,1056.0,22.47,6.0,75.4,0.00495,11.12,4.0,1.0,0.0,0.0,0.0,1.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.0,0.00021,1.07,wr,,,4.35,,120.0,,,,29.0,4177.0,597.0,368.0,22.0,2008.0,70.0,1.0,0.0,0.0,2.0
2619,Chad Hall,2010.0,24.0,UDFA,PHI,180.0,27.4,8.0,9.0,29.0,3.22,0.0,3.6,18.0,11.0,115.0,10.45,1.0,14.4,0.00611,6.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,-0.0024,-0.16,wr,,,0,,,,,,29.0,4177.0,597.0,368.0,24.0,2010.0,68.0,0.125,0.0,0.0,0.0
2620,Jeremy Maclin,2010.0,22.0,1-19,PHI,200.0,27.1,16.0,3.0,36.0,12.0,0.0,2.3,115.0,70.0,964.0,13.77,10.0,60.3,0.00609,8.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00152,2.49,wr,,,4.45,,,,,,29.0,4177.0,597.0,368.0,22.0,2010.0,72.0,1.0,3.0,56.0,0.0
2621,Riley Cooper,2010.0,23.0,5-159,PHI,214.0,26.7,13.0,0.0,0.0,0.0,0.0,0.0,18.0,7.0,116.0,16.57,1.0,8.9,0.00389,6.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,-0.00091,0.05,wr,10.38,32.63,4.53,33.0,114.0,,,,29.0,4177.0,597.0,368.0,23.0,2010.0,75.0,0.153846153846,0.0,0.0,0.0
2622,Jason Avant,2011.0,28.0,4-109,PHI,210.0,28.5,16.0,0.0,0.0,0.0,0.0,0.0,81.0,52.0,679.0,13.06,1.0,42.4,0.00642,8.38,2.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,0.00021,0.92,wr,,,0,,,,,,22.0,4110.0,554.0,330.0,23.0,2006.0,72.0,0.4375,1.0,8.0,5.0
2623,Jeremy Maclin,2011.0,23.0,1-19,PHI,200.0,27.1,13.0,1.0,1.0,1.0,0.0,0.1,96.0,63.0,859.0,13.63,5.0,66.1,0.00656,8.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.0,0.00122,1.86,wr,,,4.45,,,,,,22.0,4110.0,554.0,330.0,22.0,2010.0,72.0,1.0,0.0,0.0,1.0
2624,Chad Hall,2011.0,25.0,UDFA,PHI,180.0,27.4,7.0,3.0,13.0,4.33,0.0,1.9,9.0,3.0,20.0,6.67,1.0,2.9,0.00333,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.007,-0.4,wr,,,0,,,,,,22.0,4110.0,554.0,330.0,24.0,2010.0,68.0,0.0,0.0,0.0,1.0
2625,DeSean Jackson,2011.0,25.0,2-49,PHI,178.0,25.5,15.0,7.0,41.0,5.86,0.0,2.7,104.0,58.0,961.0,16.57,4.0,64.1,0.00558,9.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,0.00032,1.29,wr,,,4.35,,120.0,,,,22.0,4110.0,554.0,330.0,22.0,2008.0,70.0,1.0,0.0,0.0,3.0
2626,Steve Smith,2011.0,26.0,2-51,PHI,195.0,26.4,9.0,0.0,0.0,0.0,0.0,0.0,20.0,11.0,124.0,11.27,1.0,13.8,0.0055,6.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,-0.0016,-0.05,wr,,,4.41,38.5,121.0,4.25,7.44,,22.0,4110.0,554.0,330.0,,,72.0,0.111111111111,0.0,0.0,
2627,Steve Smith,2011.0,26.0,2-51,PHI,195.0,26.4,9.0,0.0,0.0,0.0,0.0,0.0,20.0,11.0,124.0,11.27,1.0,13.8,0.0055,6.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,-0.0016,-0.05,wr,,,4.44,38.0,120.0,4.19,6.68,,22.0,4110.0,554.0,330.0,,,72.0,0.111111111111,0.0,0.0,
2628,Riley Cooper,2011.0,24.0,5-159,PHI,214.0,26.7,16.0,0.0,0.0,0.0,0.0,0.0,35.0,16.0,315.0,19.69,1.0,19.7,0.00457,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,-0.0001,0.32,wr,10.38,32.63,4.53,33.0,114.0,,,,22.0,4110.0,554.0,330.0,23.0,2010.0,75.0,0.1875,0.0,0.0,1.0
2629,Damaris Johnson,2012.0,23.0,UDFA,PHI,175.0,26.6,14.0,3.0,12.0,4.0,0.0,0.9,31.0,19.0,256.0,13.47,0.0,18.3,0.00613,8.26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.00058,0.43,wr,,,0,,,,,,18.0,3791.0,618.0,367.0,23.0,2012.0,68.0,0.0714285714286,0.0,0.0,0.0
2630,Riley Cooper,2012.0,25.0,5-159,PHI,214.0,26.7,11.0,0.0,0.0,0.0,0.0,0.0,47.0,23.0,248.0,10.78,3.0,22.5,0.00489,5.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,-0.00228,-0.38,wr,10.38,32.63,4.53,33.0,114.0,,,,18.0,3791.0,618.0,367.0,23.0,2010.0,75.0,0.454545454545,0.0,0.0,2.0
2631,Jeremy Maclin,2012.0,24.0,1-19,PHI,200.0,27.1,15.0,0.0,0.0,0.0,0.0,0.0,122.0,69.0,857.0,12.42,7.0,57.1,0.00566,7.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.0,-0.00064,0.61,wr,,,4.45,,,,,,18.0,3791.0,618.0,367.0,22.0,2010.0,72.0,1.0,5.0,134.0,2.0
2632,Marvin McNutt,2012.0,23.0,6-194,PHI,216.0,26.3,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,18.0,3791.0,618.0,367.0,23.0,2012.0,76.0,0.0,0.0,0.0,0.0
2633,B.J. Cunningham,2012.0,23.0,6-183,PHI,211.0,27.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,18.0,3791.0,618.0,367.0,23.0,2012.0,73.0,,0.0,0.0,0.0
2634,Derek Carrier,2012.0,22.0,UDFA,PHI,238.0,29.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,,,,,,18.0,3791.0,618.0,367.0,22.0,2012.0,75.0,,0.0,0.0,0.0
