index,rk,name,season,age,draft_pos,team,league,height,weight,bmi,games,games_started,rush_atts,rush_yds,rush_y/a,rush_tds,rush_ypg,targets,receptions,rec_yards,yards/reception,rec_tds,rec_ypg,ctch_pct,y/tgt,fumbles,fumbles_recovered,fum_ret_yds,fum_tds,forced_fumbles,years_in_league,pro_bowls,all_pros,av,position,100yd_gms,yac,first_down_ctchs,first_down_ctchpct,long_ctch,recs_ovr_25,drops,EYds,DPI,DVOA,DYAR,position,"Hand Size in","Arm Length in","40 Yard","Vert Leap in","Broad Jump in",Shuttle,3Cone,"60Yd Shuttle",team_pass_tds,team_pass_yds,team_pass_attempts,team_completions,total_points,rookie_age,rookie_season
970.0,971.0,"David Boston",1999.0,21.0,1-8,ARI,NFL,6-2,240.0,30.8,16.0,8.0,5.0,0.0,0.0,0.0,0.0,81.0,40.0,473.0,11.83,2.0,29.6,49.4%,5.84,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,wr,1,123,21,52.5%,43,4,4,403.0,1/24,-24.3%,-73.0,wr,,,4.47,37.0,116.0,4.09,7.2,,11.0,2803.0,558.0,287.0,245.0,21.0,1999.0
2305.0,2306.0,"Mac Cody",1999.0,27.0,,ARI,NFL,5-11,182.0,25.4,13.0,0.0,0.0,0.0,,0.0,0.0,11.0,6.0,60.0,10.0,1.0,4.6,54.5%,5.45,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,21,4,66.7%,16,0,0,100.0,1/20,6.0%,17.0,wr,,,,,,,,,11.0,2803.0,558.0,287.0,245.0,27.0,1999.0
2617.0,2618.0,"Andy McCullough",1999.0,24.0,7-204,ARI,NFL,6-3,210.0,26.2,2.0,0.0,0.0,0.0,,0.0,0.0,6.0,3.0,45.0,15.0,0.0,22.5,50.0%,7.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,26,2,66.7%,31,1,2,,,,,,,,,,,,,,11.0,2803.0,558.0,287.0,245.0,24.0,1999.0
2018.0,2019.0,"Johnny McWilliams",1999.0,27.0,3-64,ARI,NFL,6-4,271.0,33.0,15.0,4.0,0.0,0.0,,0.0,0.0,20.0,11.0,71.0,6.45,1.0,4.7,55.0%,3.55,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,29,2,18.2%,11,0,1,,,,,,,,,,,,,,11.0,2803.0,558.0,287.0,245.0,27.0,1999.0
3213.0,3214.0,"MarTay Jenkins",1999.0,24.0,6-193,ARI,NFL,6-0,201.0,27.3,3.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,,,,,,,,,,,,,,,,,,,,,11.0,2803.0,558.0,287.0,245.0,24.0,1999.0
245.0,246.0,"Frank Sanders",1999.0,26.0,2-47,ARI,NFL,6-2,215.0,27.6,16.0,16.0,0.0,0.0,,0.0,0.0,153.0,79.0,954.0,12.08,1.0,59.6,51.6%,6.24,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,wr,2,259,56,70.9%,63,9,14,913.0,1/4,-17.0%,-52.0,wr,,,,,,,,,11.0,2803.0,558.0,287.0,245.0,26.0,1999.0
2431.0,2432.0,"Tywan Mitchell",2000.0,25.0,,ARI,NFL,6-5,245.0,29.0,10.0,1.0,0.0,0.0,,0.0,0.0,11.0,5.0,80.0,16.0,0.0,8.0,45.5%,7.27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,37,4,80.0%,42,1,0,,,,,,,,,,,,,,16.0,3250.0,554.0,316.0,210.0,25.0,2000.0
1736.0,1737.0,"Mac Cody",2000.0,28.0,,ARI,NFL,5-11,182.0,25.4,15.0,1.0,0.0,0.0,,0.0,0.0,27.0,17.0,212.0,12.47,0.0,14.1,63.0%,7.85,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,wr,0,70,12,70.6%,24,0,2,241.0,0/0,9.5%,47.0,wr,,,,,,,,,16.0,3250.0,554.0,316.0,210.0,27.0,1999.0
324.0,325.0,"David Boston",2000.0,22.0,1-8,ARI,NFL,6-2,240.0,30.8,16.0,16.0,3.0,9.0,3.0,0.0,0.6,133.0,71.0,1156.0,16.28,7.0,72.3,53.4%,8.69,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,wr,4,387,48,67.6%,70,12,9,,5/137,9.1%,236.0,wr,,,4.47,37.0,116.0,4.09,7.2,,16.0,3250.0,554.0,316.0,210.0,21.0,1999.0
3131.0,3132.0,"Bryan Gilmore",2000.0,22.0,,ARI,NFL,6-0,200.0,27.1,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,,,,,,,,,,,,,,,,,,,,,16.0,3250.0,554.0,316.0,210.0,22.0,2000.0
629.0,630.0,"Frank Sanders",2000.0,27.0,2-47,ARI,NFL,6-2,215.0,27.6,16.0,16.0,0.0,0.0,,0.0,0.0,116.0,54.0,749.0,13.87,6.0,46.8,46.6%,6.46,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,wr,0,167,37,68.5%,53,7,11,837.0,3/63,-6.2%,60.0,wr,,,,,,,,,16.0,3250.0,554.0,316.0,210.0,26.0,1999.0
3132.0,3133.0,"Bryan Gilmore",2001.0,23.0,,ARI,NFL,6-0,200.0,27.1,2.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,,,,,,,,,,,,,,,,,,,,,18.0,3449.0,526.0,304.0,295.0,22.0,2000.0
1221.0,1222.0,"MarTay Jenkins",2001.0,26.0,6-193,ARI,NFL,6-0,201.0,27.3,13.0,3.0,3.0,4.0,1.33,0.0,0.3,54.0,32.0,518.0,16.19,3.0,39.8,59.3%,9.59,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,wr,,,,,,,,584.0,2/26,24.8%,160.0,wr,,,4.51,39.5,118.0,4.18,7.3,,18.0,3449.0,526.0,304.0,295.0,24.0,1999.0
963.0,964.0,"Frank Sanders",2001.0,28.0,2-47,ARI,NFL,6-2,215.0,27.6,15.0,13.0,0.0,0.0,,0.0,0.0,76.0,41.0,618.0,15.07,2.0,41.2,53.9%,8.13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,wr,1,270,32,78.0%,68,4,6,566.0,0/0,-1.7%,64.0,wr,,,,,,,,,18.0,3449.0,526.0,304.0,295.0,26.0,1999.0
2110.0,2111.0,"Arnold Jackson",2001.0,24.0,,ARI,NFL,5-8,168.0,25.5,16.0,2.0,0.0,0.0,,0.0,0.0,15.0,9.0,44.0,4.89,0.0,2.8,60.0%,2.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,26,3,33.3%,16,0,1,23.0,0/0,-54.5%,-50.0,wr,,,,,,,,,18.0,3449.0,526.0,304.0,295.0,24.0,2001.0
61.0,62.0,"David Boston",2001.0,23.0,1-8,ARI,NFL,6-2,240.0,30.8,16.0,15.0,5.0,35.0,7.0,0.0,2.2,175.0,98.0,1598.0,16.31,8.0,99.9,56.0%,9.13,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.0,wr,9,445,72,73.5%,61,15,8,,6/101,10.0%,308.0,wr,,,4.47,37.0,116.0,4.09,7.2,,18.0,3449.0,526.0,304.0,295.0,21.0,1999.0
1420.0,1421.0,"Jason McAddley",2002.0,23.0,5-149,ARI,NFL,6-2,200.0,25.7,9.0,8.0,0.0,0.0,,0.0,0.0,69.0,25.0,362.0,14.48,1.0,40.2,36.2%,5.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,wr,1,72,18,72.0%,42,3,4,311.0,3/29,-30.1%,-97.0,wr,,,4.47,36.5,123.0,4.09,6.83,,18.0,2740.0,548.0,291.0,262.0,23.0,2002.0
2857.0,2858.0,"Bryan Gilmore",2002.0,24.0,,ARI,NFL,6-0,200.0,27.1,7.0,0.0,0.0,0.0,,0.0,0.0,4.0,1.0,14.0,14.0,0.0,2.0,25.0%,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,10,1,100.0%,14,0,0,,,,,,,,,,,,,,18.0,2740.0,548.0,291.0,262.0,22.0,2000.0
1042.0,1043.0,"Marcel Shipp",2002.0,24.0,,ARI,NFL,5-11,230.0,32.1,15.0,6.0,188.0,834.0,4.44,6.0,55.6,49.0,38.0,413.0,10.87,3.0,27.5,77.6%,8.43,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,wr,0,335,13,34.2%,80,2,5,,,,,,,,,,,,,,18.0,2740.0,548.0,291.0,262.0,24.0,2002.0
1584.0,1585.0,"MarTay Jenkins",2002.0,27.0,6-193,ARI,NFL,6-0,201.0,27.3,8.0,1.0,3.0,6.0,2.0,0.0,0.8,43.0,21.0,250.0,11.9,1.0,31.3,48.8%,5.81,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,wr,,,,,,,,251.0,0/0,-16.1%,-11.0,wr,,,4.51,39.5,118.0,4.18,7.3,,18.0,2740.0,548.0,291.0,262.0,24.0,1999.0
1170.0,1171.0,"Frank Sanders",2002.0,29.0,2-47,ARI,NFL,6-2,215.0,27.6,12.0,12.0,3.0,2.0,0.67,0.0,0.2,58.0,34.0,400.0,11.76,2.0,33.3,58.6%,6.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,wr,0,109,21,61.8%,37,5,1,491.0,1/16,1.3%,67.0,wr,,,,,,,,,18.0,2740.0,548.0,291.0,262.0,26.0,1999.0
1208.0,1209.0,"David Boston",2002.0,24.0,1-8,ARI,NFL,6-2,240.0,30.8,8.0,8.0,2.0,29.0,14.5,0.0,3.6,75.0,32.0,512.0,16.0,1.0,64.0,42.7%,6.83,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,wr,2,124,28,87.5%,34,3,10,510.0,2/30,-10.1%,16.0,wr,,,4.47,37.0,116.0,4.09,7.2,,18.0,2740.0,548.0,291.0,262.0,21.0,1999.0
1927.0,1928.0,"Nate Poole",2002.0,25.0,,ARI,NFL,6-2,204.0,26.2,5.0,1.0,0.0,0.0,,0.0,0.0,22.0,13.0,108.0,8.31,1.0,21.6,59.1%,4.91,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,27,7,53.8%,15,0,3,121.0,0/0,-17.2%,-7.0,wr,,,4.79,32.5,112.0,4.22,7.26,,18.0,2740.0,548.0,291.0,262.0,25.0,2002.0
2543.0,2544.0,"Jake Soliday",2002.0,24.0,,ARI,NFL,6-1,195.0,25.7,4.0,0.0,0.0,0.0,,0.0,0.0,8.0,4.0,39.0,9.75,0.0,9.8,50.0%,4.88,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,0,2,50.0%,16,0,0,,,,,,,,,,,,,,18.0,2740.0,548.0,291.0,262.0,24.0,2002.0
2414.0,2415.0,"Arnold Jackson",2002.0,25.0,,ARI,NFL,5-8,168.0,25.5,16.0,0.0,0.0,0.0,,0.0,0.0,9.0,5.0,42.0,8.4,1.0,2.6,55.6%,4.67,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,9,2,40.0%,11,0,0,,,,,,,,,,,,,,18.0,2740.0,548.0,291.0,262.0,24.0,2001.0
2852.0,2853.0,"Larry Foster",2003.0,27.0,,ARI,NFL,5-10,195.0,28.0,1.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,7.0,7.0,0.0,7.0,100.0%,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,1,0,0.0%,7,0,0,,,,,,,,,,,,,,18.0,2959.0,534.0,303.0,225.0,24.0,2000.0
1133.0,1134.0,"Bryant Johnson",2003.0,22.0,1-17,ARI,NFL,6-2,214.0,27.5,15.0,8.0,0.0,0.0,,0.0,0.0,77.0,35.0,438.0,12.51,1.0,29.2,45.5%,5.69,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,wr,0,73,20,57.1%,54,3,4,439.0,4/92,-19.7%,-43.0,wr,,,,,,,,,18.0,2959.0,534.0,303.0,225.0,22.0,2003.0
1744.0,1745.0,"Bryan Gilmore",2003.0,25.0,,ARI,NFL,6-0,200.0,27.1,14.0,10.0,1.0,0.0,0.0,0.0,0.0,45.0,17.0,208.0,12.24,2.0,14.9,37.8%,4.62,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,wr,0,47,12,70.6%,32,1,4,252.0,2/13,-21.1%,-31.0,wr,,,,,,,,,18.0,2959.0,534.0,303.0,225.0,22.0,2000.0
46.0,47.0,"Anquan Boldin",2003.0,23.0,2-54,ARI,NFL,6-1,218.0,28.8,16.0,16.0,5.0,40.0,8.0,0.0,2.5,165.0,101.0,1377.0,13.63,8.0,86.1,61.2%,8.35,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,wr,5,571,62,61.4%,71,13,10,,3/36,6.6%,253.0,wr,,,4.72,33.5,114.0,4.33,7.35,,18.0,2959.0,534.0,303.0,225.0,23.0,2003.0
2517.0,2518.0,"Jason McAddley",2003.0,24.0,5-149,ARI,NFL,6-2,200.0,25.7,2.0,0.0,0.0,0.0,,0.0,0.0,12.0,4.0,53.0,13.25,0.0,26.5,33.3%,4.42,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,8,3,75.0%,25,1,2,40.0,0/0,-39.5%,-26.0,wr,,,4.47,36.5,123.0,4.09,6.83,,18.0,2959.0,534.0,303.0,225.0,23.0,2002.0
1997.0,1998.0,"Steve Bush",2003.0,29.0,,ARI,NFL,6-3,280.0,35.0,16.0,4.0,0.0,0.0,,0.0,0.0,17.0,11.0,71.0,6.45,1.0,4.4,64.7%,4.18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,24,4,36.4%,14,0,0,,,,,,,,,,,,,,18.0,2959.0,534.0,303.0,225.0,29.0,2003.0
1926.0,1927.0,"Nate Poole",2003.0,26.0,,ARI,NFL,6-2,204.0,26.2,15.0,1.0,0.0,0.0,,0.0,0.0,19.0,13.0,177.0,13.62,1.0,11.8,68.4%,9.32,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,19,11,84.6%,37,2,1,224.0,0/0,32.1%,68.0,wr,,,4.79,32.5,112.0,4.22,7.26,,18.0,2959.0,534.0,303.0,225.0,25.0,2002.0
1726.0,1727.0,"Karl Williams",2004.0,33.0,,ARI,NFL,5-11,177.0,24.7,15.0,2.0,2.0,6.0,3.0,0.0,0.4,30.0,18.0,197.0,10.94,0.0,13.1,60.0%,6.57,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,wr,0,53,10,55.6%,33,1,2,182.0,0/0,-14.8%,-5.0,wr,,,,,,,,,14.0,2882.0,533.0,299.0,284.0,28.0,1999.0
2916.0,2917.0,"Reggie Newhouse",2004.0,23.0,,ARI,NFL,6-1,191.0,25.2,3.0,0.0,0.0,0.0,,0.0,0.0,2.0,1.0,5.0,5.0,0.0,1.7,50.0%,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,6,0,0.0%,5,0,0,,,,,,,,,,,,,,14.0,2882.0,533.0,299.0,284.0,23.0,2004.0
3155.0,3156.0,"Lawrence Hamilton",2004.0,24.0,,ARI,NFL,6-3,204.0,25.5,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,,,,,,,,,,,,,,,,,,,,,14.0,2882.0,533.0,299.0,284.0,23.0,2003.0
2443.0,2444.0,"Nate Poole",2004.0,27.0,,ARI,NFL,6-2,204.0,26.2,9.0,1.0,0.0,0.0,,0.0,0.0,11.0,5.0,70.0,14.0,0.0,7.8,45.5%,6.36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,21,2,40.0%,24,0,1,45.0,0/0,-28.1%,-12.0,wr,,,4.79,32.5,112.0,4.22,7.26,,14.0,2882.0,533.0,299.0,284.0,25.0,2002.0
569.0,570.0,"Anquan Boldin",2004.0,24.0,2-54,ARI,NFL,6-1,218.0,28.8,10.0,9.0,1.0,3.0,3.0,0.0,0.3,104.0,56.0,623.0,11.13,1.0,62.3,53.8%,5.99,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,wr,2,167,32,57.1%,31,3,3,525.0,2/28,-24.2%,-94.0,wr,,,4.72,33.5,114.0,4.33,7.35,,14.0,2882.0,533.0,299.0,284.0,23.0,2003.0
544.0,545.0,"Larry Fitzgerald",2004.0,21.0,1-3,ARI,NFL,6-3,225.0,28.1,16.0,16.0,8.0,14.0,1.75,0.0,0.9,115.0,58.0,780.0,13.45,8.0,48.8,50.4%,6.78,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,wr,0,189,36,62.1%,48,11,2,671.0,0/0,-18.7%,-56.0,wr,,,,,,,,,14.0,2882.0,533.0,299.0,284.0,21.0,2004.0
41.0,42.0,"Anquan Boldin",2005.0,25.0,2-54,ARI,NFL,6-1,218.0,28.8,14.0,14.0,12.0,45.0,3.75,0.0,3.2,171.0,102.0,1402.0,13.75,7.0,100.1,59.6%,8.2,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,wr,8,542,68,66.7%,54,11,6,,2/22,3.5%,221.0,wr,,,4.72,33.5,114.0,4.33,7.35,,21.0,4437.0,670.0,419.0,311.0,23.0,2003.0
3180.0,3181.0,"Carlyle Holiday",2005.0,24.0,,ARI,NFL,6-2,217.0,27.9,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,,,,,,,,,,,,,,,,,,,,,21.0,4437.0,670.0,419.0,311.0,24.0,2005.0
3434.0,3435.0,"Reggie Swinton",2005.0,30.0,,ARI,NFL,6-0,186.0,25.2,15.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0%,,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,,,,,,,,,,,,,,,,,,,,,21.0,4437.0,670.0,419.0,311.0,27.0,2002.0
2010.0,2011.0,"Charles Lee",2005.0,28.0,7-242,ARI,NFL,6-3,227.0,28.4,6.0,0.0,0.0,0.0,,0.0,0.0,18.0,11.0,152.0,13.82,0.0,25.3,61.1%,8.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,66,7,63.6%,49,1,2,152.0,0/0,5.5%,25.0,wr,,,4.56,35.5,125.0,4.25,7.3,,21.0,4437.0,670.0,419.0,311.0,23.0,2000.0
3301.0,3302.0,"J.J. Moses",2005.0,26.0,,ARI,NFL,5-6,178.0,28.7,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,,,,,,,,,,,,,,,,,,,,,21.0,4437.0,670.0,419.0,311.0,23.0,2002.0
980.0,981.0,"Bryant Johnson",2005.0,24.0,1-17,ARI,NFL,6-2,214.0,27.5,14.0,4.0,1.0,0.0,0.0,0.0,0.0,72.0,40.0,432.0,10.8,1.0,30.9,55.6%,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,wr,0,143,25,62.5%,41,1,6,405.0,2/16,-20.6%,-46.0,wr,,,,,,,,,21.0,4437.0,670.0,419.0,311.0,22.0,2003.0
2526.0,2527.0,"Reggie Newhouse",2005.0,24.0,,ARI,NFL,6-1,191.0,25.2,3.0,1.0,0.0,0.0,,0.0,0.0,10.0,4.0,45.0,11.25,0.0,15.0,40.0%,4.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,9,1,25.0%,17,0,0,16.0,0/0,-52.1%,-28.0,wr,,,,,,,,,21.0,4437.0,670.0,419.0,311.0,23.0,2004.0
1953.0,1954.0,"Eric Edwards",2005.0,25.0,,ARI,NFL,6-5,256.0,30.4,16.0,9.0,0.0,0.0,,0.0,0.0,17.0,12.0,133.0,11.08,1.0,8.3,70.6%,7.82,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,67,5,41.7%,63,1,0,,,,,,,,,,,,,,21.0,4437.0,670.0,419.0,311.0,25.0,2005.0
37.0,38.0,"Larry Fitzgerald",2005.0,22.0,1-3,ARI,NFL,6-3,225.0,28.1,16.0,16.0,8.0,41.0,5.13,0.0,2.6,165.0,103.0,1409.0,13.68,10.0,88.1,62.4%,8.54,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,wr,7,378,67,65.0%,47,14,1,,1/18,11.2%,307.0,wr,,,,,,,,,21.0,4437.0,670.0,419.0,311.0,21.0,2004.0
1714.0,1715.0,"LeRon McCoy",2005.0,23.0,7-226,ARI,NFL,6-1,205.0,27.0,10.0,4.0,0.0,0.0,,0.0,0.0,30.0,18.0,191.0,10.61,1.0,19.1,60.0%,6.37,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,36,11,61.1%,24,0,1,191.0,0/0,-8.7%,9.0,wr,,,,,,,,,21.0,4437.0,670.0,419.0,311.0,23.0,2005.0
2545.0,2546.0,"Micheal Spurlock",2006.0,23.0,,ARI,NFL,5-10,214.0,30.7,1.0,0.0,0.0,0.0,,0.0,0.0,4.0,4.0,31.0,7.75,0.0,31.0,100.0%,7.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,12,2,50.0%,15,0,0,,,,,,,,,,,,,,17.0,3662.0,545.0,322.0,314.0,23.0,2006.0
176.0,177.0,"Anquan Boldin",2006.0,26.0,2-54,ARI,NFL,6-1,218.0,28.8,16.0,16.0,5.0,28.0,5.6,0.0,1.8,152.0,83.0,1203.0,14.49,4.0,75.2,54.6%,7.91,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,wr,4,504,53,63.9%,64,8,5,,3/69,-1.4%,133.0,wr,,,4.72,33.5,114.0,4.33,7.35,,17.0,3662.0,545.0,322.0,314.0,23.0,2003.0
2788.0,2789.0,"Fred Wakefield",2006.0,28.0,,ARI,NFL,6-7,288.0,32.4,16.0,9.0,0.0,0.0,,0.0,0.0,2.0,2.0,24.0,12.0,0.0,1.5,100.0%,12.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,0,17,1,50.0%,19,0,0,,,,,,,,,,,,,,17.0,3662.0,545.0,322.0,314.0,28.0,2006.0
363.0,364.0,"Larry Fitzgerald",2006.0,23.0,1-3,ARI,NFL,6-3,225.0,28.1,13.0,13.0,0.0,0.0,,0.0,0.0,111.0,69.0,946.0,13.71,6.0,72.8,62.2%,8.52,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,wr,2,223,52,75.4%,57,5,5,,3/38,18.7%,273.0,wr,,,,,,,,,17.0,3662.0,545.0,322.0,314.0,21.0,2004.0
1509.0,1510.0,"Troy Walters",2006.0,30.0,5-165,ARI,NFL,5-7,172.0,26.9,15.0,3.0,0.0,0.0,,0.0,0.0,35.0,23.0,209.0,9.09,2.0,13.9,65.7%,5.97,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,wr,0,86,13,56.5%,26,2,1,283.0,0/0,3.3%,43.0,wr,,,*4.55,32.5,106.0,3.84,6.61,,17.0,3662.0,545.0,322.0,314.0,24.0,2000.0
2156.0,2157.0,"Steve Breaston",2007.0,24.0,5-142,ARI,NFL,6-1,175.0,23.1,16.0,0.0,2.0,8.0,4.0,0.0,0.5,14.0,8.0,92.0,11.5,0.0,5.8,57.1%,6.57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,wr,0,37,3,37.5%,22,0,1,79.0,0/0,-19.9%,-8.0,wr,,,4.46,33.0,124.0,4.29,6.9,,32.0,4065.0,590.0,356.0,404.0,24.0,2007.0
323.0,324.0,"Anquan Boldin",2007.0,27.0,2-54,ARI,NFL,6-1,218.0,28.8,12.0,11.0,1.0,14.0,14.0,0.0,1.2,99.0,71.0,853.0,12.01,9.0,71.1,71.7%,8.62,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,wr,2,372,43,60.6%,44,11,5,971.0,0/0,15.5%,222.0,wr,,,4.72,33.5,114.0,4.33,7.35,,32.0,4065.0,590.0,356.0,404.0,23.0,2003.0
2199.0,2200.0,"Sean Morey",2007.0,31.0,7-241,ARI,NFL,5-11,200.0,27.9,15.0,0.0,1.0,13.0,13.0,0.0,0.9,17.0,8.0,131.0,16.38,0.0,8.7,47.1%,7.71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,wr,0,70,4,50.0%,62,1,3,79.0,0/0,-25.0%,-15.0,wr,,,,,,,,,32.0,4065.0,590.0,356.0,404.0,23.0,1999.0
3346.0,3347.0,"Jamaica Rector",2007.0,26.0,,ARI,NFL,5-10,186.0,26.7,2.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,wr,,,,,,,,,,,,,,,,,,,,,32.0,4065.0,590.0,356.0,404.0,25.0,2006.0
