name,pca_1,pca_2,pca_5,pca_8,pca_13,pca_16,pca_18,pca_19,pca_21,pca_26,targets_2,receptions_2,rec_yards_2,rec_tds_2,rec_ypg_2,100yd_gms_2,first_down_ctchs_2,long_ctch_2,drops_2,DYAR_2,start_ratio_2,pct_team_tgts_2,pct_team_receptions_2,pct_of_team_passyards_2,pct_team_touchdowns_2,dropK_2,yacK_2,td_points_2,compilation_2,avg_starts,categories
Darius Reynaud,-7.78231800543,-0.771097424656,5.13640270461,-2.74087688575,1.15225939217,-1.94608773189,0.807887057697,0.20062065588,0.0911231996972,0.59342921724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.420147719307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,below average
Darnerien McCants,0.430872846461,-0.731682369901,-0.283314527974,0.202982689921,-0.229752428341,-0.268525666452,-1.02801863219,1.43725579105,0.51707509749,-0.670458658146,9.0,5.0,71.0,0.0,14.2,0.0,4.0,27.0,0.0,0.667273959381,0.2,0.0175097276265,0.0173611111111,0.0269756838906,0.0,0.0,14.4225352113,0.0,0.483754266401,0.125925925926,below average
Darrell Hill,-7.46467073042,-2.43105972124,3.60119006329,-0.374681544974,0.183724285653,0.581661405889,0.101872003449,0.106376955096,-0.138381194133,-0.185984031752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.406510609759,0.0,0.00169779286927,0.0,0.0,0.0,0.69314718056,0.0,0.0,0.0,0.0,below average
Darrell Jackson,10.0958587959,-2.30157547005,0.876605153122,-0.620990039995,-2.53538078998,-1.63232652373,1.10552082839,-1.66649716168,-1.59864191122,-0.349235361436,130.0,68.0,1137.0,9.0,71.1,3.0,54.0,80.0,12.0,2.7,1.0,0.229681978799,0.198830409357,0.29086722947,0.333333333333,2.56494935746,141.425681618,1.31718180591,63.9993175539,1.0,all_pro
Darrin Chiaverini,-0.744773026929,-3.12670923842,-0.0281371794021,1.29741541625,0.694054007176,0.859488834579,0.964544517425,-0.641033391198,-0.729344569347,0.722291031502,32.0,10.0,107.0,2.0,6.7,0.0,7.0,21.0,2.0,-0.54,0.0,0.0774818401937,0.047619047619,0.0482416591524,0.142857142857,1.09861228867,1.57943925234,0.125445886277,1.35237169321,0.233333333333,below average
Darrius Heyward-Bey,-1.01477554161,2.09886644464,-0.340705585656,-0.468201703269,0.882764624293,-0.927811126449,-0.495591509761,-1.25521759939,1.88994820833,0.105901966666,115.0,64.0,975.0,4.0,65.0,3.0,44.0,58.0,6.0,3.51649678957,0.866666666667,0.219465648855,0.203174603175,0.246087834427,0.2,1.94591014906,85.6625641026,0.351248481576,51.0516696051,0.933333333333,league_average
David Anderson,-3.90203145612,0.511958862517,-3.87218919255,2.20820327288,-0.295887786451,-1.06200317638,0.725157774834,0.375384467634,-0.505105359461,0.272643816753,29.0,19.0,241.0,2.0,15.1,0.0,13.0,65.0,2.0,0.6,0.0625,0.0522522522523,0.0517711171662,0.0564799625029,0.0952380952381,1.09861228867,59.7510373444,0.0836305908515,3.84529969604,0.0208333333333,below average
David Boston,7.01320138039,3.24289845017,2.76744457261,1.23309305378,0.0939913238172,0.456011876326,-1.53019061358,-0.717814739971,0.730916546078,-0.191962469972,175.0,98.0,1598.0,8.0,99.9,9.0,72.0,61.0,8.0,3.08,0.9375,0.332699619772,0.322368421053,0.463322702233,0.444444444444,2.19722457734,123.920525657,1.56110436256,127.510945014,0.8125,league_average
David Givens,-1.00796348735,1.50799785666,-0.531862531212,1.0039931668,-0.221561682136,-0.0916543671118,0.24797245782,1.99595095388,-0.297240459119,0.0186932228521,106.0,56.0,874.0,3.0,58.3,4.0,47.0,50.0,1.0,1.58,0.8,0.187279151943,0.16091954023,0.212238950947,0.0882352941176,0.69314718056,38.3169336384,0.116221924051,33.000890392,0.394871794872,league_average
David Nelson,1.79655908705,1.37989409881,0.149605739151,-1.7132940135,-0.531777602934,0.767612549874,-0.285558681894,0.0354986398369,-0.15605081249,-0.185065257874,5.0,2.0,31.0,0.0,31.0,0.0,2.0,21.0,0.0,0.375837089673,1.0,0.00978473581213,0.00647249190939,0.00948302233099,0.0,0.0,3.22580645161,0.0,0.110001900144,0.670833333333,league_average
David Patten,-0.907674336588,-0.04463051771,-0.710882577146,-0.160049597187,-0.0561107194429,-0.881916049379,-0.673083687581,0.288451973997,1.23356008696,-0.498188552143,94.0,51.0,749.0,4.0,46.8,1.0,34.0,91.0,2.0,1.44,0.875,0.156666666667,0.135638297872,0.201778017241,0.173913043478,1.09861228867,48.1975967957,0.3817918278,25.4108130228,0.553571428571,league_average
David Reed,-7.71093542307,0.0266485112467,5.09167643153,-4.54298008773,2.59736859359,-3.53283237969,-3.88649011766,-0.0880609158438,-2.82231874311,-0.641161159987,6.0,5.0,66.0,0.0,13.2,0.0,2.0,23.0,0.0,0.813613499057,0.0,0.00874635568513,0.012285012285,0.0136335467879,0.0,0.0,8.72727272727,0.0,0.19237605319,0.0,below average
David Terrell,-0.126814259442,-1.53014474585,-2.42572505848,1.8494333234,0.0989318386709,1.31575518992,-0.345570468355,-0.0259818232965,-0.781269428076,0.0720801590585,84.0,43.0,361.0,1.0,22.6,0.0,19.0,35.0,4.0,-1.19,0.4375,0.163106796117,0.158671586716,0.137944210929,0.0833333333333,1.60943791243,37.91966759,0.0365883834975,6.22353724182,0.3375,league_average
David Tyree,-3.66337219927,-1.03839978292,-0.360134509949,1.34210949233,1.44025628877,-0.267175474751,0.477234587783,-1.070909788,-0.338637606337,0.852520513333,33.0,19.0,197.0,2.0,12.3,0.0,10.0,33.0,4.0,0.12,0.0625,0.06,0.0599369085174,0.0613325031133,0.0769230769231,1.60943791243,11.6954314721,0.0675477849186,2.23627956199,0.0416666666667,below average
DeSean Jackson,8.92760807063,6.30828427967,-0.664155196956,-0.0224096664877,2.40882986875,1.64860527925,0.456118303214,-1.13094388031,-0.0127188840809,0.949068482049,95.0,47.0,1056.0,6.0,75.4,4.0,33.0,91.0,6.0,1.07,1.0,0.159128978224,0.127717391304,0.252813023701,0.206896551724,1.94591014906,125.46969697,0.635880871819,31.0160473007,0.979166666667,quality starter
Dedric Ward,1.73840115249,-4.71387333307,-1.65312698311,-1.05169653848,1.06977696761,0.116984488578,0.188268274973,-0.585622993435,0.247628679273,-0.160389002836,39.0,19.0,172.0,0.0,10.8,0.0,11.0,22.0,4.0,-0.86,0.0625,0.0857142857143,0.070110701107,0.0595155709343,0.0,1.60943791243,20.238372093,0.0,1.28704819512,0.379807692308,below average
Deion Branch,2.84767867695,0.955951580459,-0.962532070464,-0.0333558898354,0.436739426003,0.275192440211,1.14247718442,0.354294438995,-0.0853440721578,0.789097184376,51.0,35.0,454.0,4.0,50.4,1.0,27.0,26.0,0.0,1.4,1.0,0.0901060070671,0.100574712644,0.110247693055,0.117647058824,0.0,45.6740088106,0.206616753869,12.5580382224,0.779487179487,quality starter
Demaryius Thomas,0.608904728904,2.13372885163,0.622477675942,0.192033436777,0.848682384981,0.204238960431,-0.868025467776,0.600697215279,1.28062619066,0.852889420584,143.0,94.0,1434.0,10.0,89.6,7.0,60.0,71.0,10.0,3.99,1.0,0.226624405705,0.218604651163,0.298314957354,0.25,2.3978952728,219.470711297,1.09765150493,79.7179201517,0.551515151515,quality starter
Demetrius Williams,-1.19537265988,-1.16242975474,-2.05124864713,0.112774013475,0.623545002679,-0.098834057586,-0.0138483535451,-0.85934248615,0.529787676008,0.0997164410811,23.0,13.0,180.0,1.0,25.7,0.0,6.0,70.0,1.0,-0.02,0.0,0.0452755905512,0.0442176870748,0.0557448126355,0.0588235294118,0.69314718056,16.2,0.0258270942336,1.37021506061,0.148148148148,below average
Dennis Northcutt,-0.0324592915308,-1.27899766551,-2.29850464082,0.0635068667729,1.06691285361,0.750174776211,0.759379664843,-1.34241301756,0.333541494905,-1.79264221818,50.0,38.0,601.0,5.0,46.2,1.0,31.0,43.0,4.0,2.89,0.0,0.0840336134454,0.104395604396,0.157288667888,0.166666666667,1.60943791243,82.003327787,0.439060601971,20.4213529702,0.389898989899,quality starter
Deon Butler,-1.30616210601,2.02962437973,-1.35072766197,-1.9171190487,-0.0282262925312,0.795746391959,0.347547558237,-0.603237124398,0.22021535748,-0.844980137106,7.0,6.0,51.0,0.0,10.2,0.0,3.0,15.0,0.0,0.739475778861,0.0,0.0137524557957,0.0200668896321,0.0164251207729,0.0,0.0,1.96078431373,0.0,0.36738036232,0.205128205128,below average
Derek Stanley,-5.95733400765,1.57164865752,1.08320241394,0.0467177499512,-0.575698571404,-0.619882651635,-0.611040091735,0.193569554465,0.00327993417428,-0.541297785131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497328695787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,below average
Derick Armstrong,-2.19829383878,-0.0305423108371,-0.99429911544,0.824301375478,-0.424063385931,0.291435808158,0.11525125453,0.153203086056,0.172285357795,-0.014342263257,12.0,9.0,115.0,0.0,8.8,0.0,8.0,28.0,0.0,0.46,0.230769230769,0.0267260579065,0.0333333333333,0.0514081358963,0.0,0.0,2.51304347826,0.0,1.31581206069,0.142399267399,below average
Derrick Alexander,10.5080725223,-0.0466576297865,-0.131786995597,-0.406186053031,0.54066754232,-0.184397713351,-2.04497122491,0.109664202409,1.94511452124,-0.0467000766681,68.0,27.0,470.0,3.0,36.2,0.0,22.0,46.0,3.0,0.783004842401,0.846153846154,0.128787878788,0.09,0.128240109141,0.176470588235,1.38629436112,27.1680851064,0.232443848102,11.1268780781,0.927884615385,below average
Derrick Mason,1.09577562746,1.50502291863,1.14297028656,1.73469729786,4.38489240663,0.646311950605,2.97441935745,-0.565432000402,-2.14275695423,-2.30592626447,113.0,73.0,1128.0,9.0,75.2,4.0,50.0,71.0,4.0,3.81,1.0,0.219417475728,0.237785016287,0.317032040472,0.391304347826,1.60943791243,109.220744681,1.54625690259,77.3360040311,0.541666666667,quality starter
Derrius Thompson,-7.6809414912,-2.63375217482,4.91030280609,0.594595412642,0.167866983039,0.30747703204,0.152286933464,0.419125985779,-0.140885027698,0.0556726058231,6.0,3.0,52.0,1.0,3.3,0.0,2.0,31.0,0.0,0.755399844243,0.0,0.0138888888889,0.0127659574468,0.0209087253719,0.0769230769231,0.0,0.0192307692308,0.0337738924593,0.555433760122,0.0,league_average
Devard Darling,-7.16050861861,-1.33787610843,3.23728743996,0.514741169114,0.15364844945,0.242325421832,0.772025590403,0.503151105279,0.0226954547805,-0.796423980429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497328695787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,below average
Devery Henderson,-3.83497638763,2.04932609873,2.40738327214,-0.463215258114,-1.65439666299,-1.60541609086,-0.172682299784,-0.0260200706403,-0.147922781348,-0.131196189744,54.0,32.0,745.0,5.0,57.3,3.0,28.0,76.0,8.0,2.28,0.538461538462,0.0816944024206,0.0763723150358,0.147553971083,0.166666666667,2.19722457734,56.9610738255,0.439060601971,17.1896195884,0.246153846154,below average
Dexter McCluster,1.68635892659,10.1472764848,-0.837066291983,-0.216250718408,-2.66578423233,3.95735235855,-2.05000360031,0.984386946831,-0.899001391444,-2.29297962517,77.0,52.0,452.0,1.0,28.3,0.0,24.0,31.0,4.0,1.02428444962,0.375,0.162105263158,0.190476190476,0.166605234058,0.125,1.60943791243,111.008849558,0.0548825752463,18.7335241181,0.420454545455,league_average
Dez White,-2.11634754075,1.12138962945,1.08999586379,0.867124279155,-0.499962275991,0.630831089972,1.04677703953,-0.61366844035,-0.460042758854,0.150055413436,94.0,51.0,656.0,4.0,41.0,1.0,28.0,76.0,3.0,-0.13,0.875,0.173112338858,0.164516129032,0.215011471649,0.181818181818,1.38629436112,51.6097560976,0.319316801433,18.2762743857,0.434523809524,league_average
Dezmon Briscoe,-1.70406019392,3.16485034324,-1.15721322405,1.41644261267,-0.622758684425,-0.345437891196,0.320237714142,1.12459829128,-0.784886123475,-0.130530078642,5.0,2.0,22.0,0.0,3.1,0.0,1.0,14.0,1.0,0.367290671279,0.0,0.0106157112527,0.00657894736842,0.0062482249361,0.0,0.69314718056,7.68181818182,0.0,0.0746208419394,0.0416666666667,below average
Donald Driver,-2.93463668577,-0.648458102976,-1.10049723905,0.588557803641,-1.4877642983,-1.50687796029,0.208383331475,-0.797041736933,-0.41637240022,-0.552775642255,19.0,13.0,167.0,1.0,12.8,0.0,9.0,37.0,1.0,0.46,0.153846153846,0.032590051458,0.0359116022099,0.0388643239469,0.0277777777778,0.69314718056,10.0658682635,0.0243922556651,1.4498111587,0.0929487179487,quality starter
Donald Hayes,2.77534127067,-0.0461053309545,-0.229553551647,0.721836234322,-0.519664805395,-0.653937638364,-1.18191075432,-0.582766073076,0.652763667008,0.0145680981993,105.0,52.0,597.0,2.0,37.3,0.0,33.0,48.0,6.0,-0.67,0.9375,0.181347150259,0.165605095541,0.207147814018,0.166666666667,1.94591014906,67.6733668342,0.14635353399,14.2109247164,0.671474358974,below average
Donald Jones,-2.58837250654,0.736315923961,0.907591922157,-0.533158616033,0.23049875679,0.296672038582,0.0702966764842,-0.455355656662,0.916725908059,0.52493164708,67.0,41.0,443.0,4.0,36.9,0.0,25.0,68.0,3.0,1.79093333359,0.833333333333,0.131115459883,0.132686084142,0.135515448149,0.166666666667,1.38629436112,82.3498871332,0.292707067981,17.0896564783,0.680555555555,below average
Donte' Stallworth,3.11241024055,-0.764281606014,-0.12805768177,2.82218373376,-0.81273839423,-1.99408040332,0.404856259191,-1.3333573056,-0.639367925127,0.595670340327,106.0,58.0,767.0,5.0,47.9,3.0,35.0,45.0,5.0,2.33315558984,0.625,0.19557195572,0.187702265372,0.213827711179,0.238095238095,1.79175946923,157.893089961,0.522691192822,35.07417182,0.47872960373,quality starter
Doug Baldwin,1.92788246447,2.57773477979,-1.05775634031,-1.93716019171,-0.270703234393,0.424769820019,-0.23138138181,0.269083245282,0.337798975485,-0.147558238857,98.0,66.0,825.0,3.0,51.6,2.0,42.0,49.0,3.0,1.37,1.0,0.185958254269,0.200607902736,0.209656925032,0.111111111111,1.38629436112,154.483636364,0.14635353399,39.5723407034,0.616071428571,all_pro
Doug Gabriel,-1.12230824378,1.72492072828,-2.21415364155,1.05536213702,-1.28471737049,-2.00113918833,0.267120707576,-0.268686420309,-0.366001348124,-0.47839316825,72.0,37.0,554.0,3.0,39.6,2.0,31.0,38.0,2.0,1.05,0.142857142857,0.121827411168,0.117088607595,0.154662199888,0.142857142857,1.09861228867,12.4350180505,0.188168829416,13.9499531188,0.151785714286,below average
Drew Bennett,-0.270527600726,-1.13107923715,-1.64608324922,0.997218961395,0.380695268351,0.0172580102118,0.220107950305,0.5098958516,0.433372503689,0.069561947192,54.0,32.0,504.0,4.0,42.0,1.0,27.0,48.0,2.0,1.63,0.666666666667,0.0980036297641,0.0922190201729,0.118952088742,0.125,1.09861228867,13.3412698413,0.219530300985,13.8769742415,0.391865079365,all_pro
Drew Carter,-2.11937569002,-0.211212740638,-1.02309104245,-0.109554683395,0.471581344184,-1.11481728866,-0.0396961294686,0.602555781863,0.19930644158,0.778306725121,75.0,38.0,517.0,4.0,32.3,1.0,28.0,49.0,4.0,0.41,0.4375,0.148514851485,0.133333333333,0.189031078611,0.210526315789,1.60943791243,32.6885880077,0.369735243764,17.1818817316,0.193452380952,below average
Drew Davis,-3.70883929585,2.3778663501,-1.5808235258,0.348788907468,-0.679920891356,-0.517342910274,-0.110411127537,0.343268816387,0.332979040076,0.0109404943211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497328695787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,below average
Dwayne Bowe,8.95077835322,0.403832280044,3.34507414022,0.487163614095,-0.986042608143,0.015845057533,0.708970758019,-0.79904178856,0.765708396359,0.363432686634,87.0,47.0,589.0,4.0,53.5,1.0,31.0,41.0,11.0,1.67064908325,0.818181818182,0.162313432836,0.158783783784,0.202058319039,0.222222222222,2.48490664979,51.9949066214,0.39027609064,21.5561674549,0.918560606061,all_pro
Dwayne Harris,-5.11154022553,2.18752059324,1.8898687667,-2.23991419417,-1.71267225102,-0.777132582782,-0.100784038481,-0.135144135305,-0.431939460813,-0.336281019948,14.0,9.0,80.0,2.0,6.2,0.0,5.0,24.0,2.0,0.2,0.230769230769,0.0238907849829,0.024,0.0202326757714,0.0606060606061,1.09861228867,17.1125,0.0532194669056,0.77006867967,0.076923076923,below average
Dwayne Jarrett,-4.7272693509,0.897882503435,0.237735510796,1.11144939291,-0.0654962923887,-0.531110940447,-0.724604970072,0.0631966149146,0.980818536673,-0.337001112077,31.0,17.0,196.0,1.0,15.1,0.0,10.0,30.0,3.0,0.06,0.153846153846,0.0666666666667,0.0643939393939,0.0700250089318,0.0625,1.38629436112,13.2704081633,0.0274412876232,2.46228794964,0.088319088319,below average
Earl Bennett,-2.3518794144,4.73824833671,2.90098073203,-0.934746553974,-1.03601114222,-0.743937359232,0.476264477745,0.112340114572,0.00533036727315,0.428635862559,71.0,46.0,561.0,3.0,40.1,1.0,27.0,48.0,1.0,1.22,0.214285714286,0.133208255159,0.148387096774,0.160560961649,0.115384615385,0.69314718056,87.0606060606,0.151982516067,18.7442122136,0.383928571429,below average
Early Doucet,-3.91959875175,1.00753190442,0.0309231875199,0.291232943361,-0.474226087504,0.188596847758,0.303871561964,0.301823774597,0.379348205677,-0.471149808714,59.0,26.0,291.0,1.0,29.1,0.0,10.0,36.0,5.0,-1.24,0.5,0.105169340463,0.0912280701754,0.0996234166381,0.1,1.79175946923,31.6701030928,0.0439060601971,2.2871826676,0.166666666667,league_average
Ed McCaffrey,12.1558549067,-4.36900868855,1.97879898152,-2.09663240455,-1.59263622574,0.654000228845,-0.710888678802,-1.29459202581,-1.07316362985,0.549803391414,7.0,6.0,94.0,1.0,94.0,0.0,3.0,28.0,0.0,1.09391057908,1.0,0.013698630137,0.0192307692308,0.0319727891156,0.0384615384615,0.0,1.79787234043,0.0168869462296,0.720655432523,1.0,quality starter
Eddie Berlin,-5.28995324066,-0.561021484037,-1.66825256559,2.03313776392,-1.30935145242,-0.0185500109492,-0.0136507491442,-0.257042727998,-0.268830735147,0.0370390346598,2.0,1.0,50.0,1.0,3.6,0.0,1.0,50.0,0.0,0.795114007545,0.0,0.00362976406534,0.0028818443804,0.0118008024546,0.03125,0.0,38.72,0.0137206438116,0.261080265035,0.0,below average
Eddie Royal,3.64339679107,-0.627066648606,-1.03343764434,0.280359539212,-1.45678903735,-0.13640739664,0.941039936618,-0.812035138525,-0.431108125897,-1.24770145476,105.0,59.0,627.0,3.0,39.2,1.0,32.0,41.0,1.0,-0.37,0.625,0.181034482759,0.176646706587,0.155274888559,0.12,0.69314718056,266.79585327,0.158061816709,20.7257678252,0.827380952381,below average
Emmanuel Sanders,-1.60272320954,1.27084997866,-1.10226655966,-1.70256731698,1.8348899797,-0.68768754415,-2.86159270082,-0.72963059344,-3.39036012877,-1.72515722549,75.0,44.0,626.0,1.0,39.1,0.0,31.0,37.0,3.0,1.28,0.4375,0.130662020906,0.124293785311,0.165302350145,0.037037037037,1.38629436112,76.6150159744,0.0162615037767,17.4222831278,0.171474358974,league_average
Eric Decker,0.741755257911,3.54291241936,-0.738516770729,0.0988580227912,0.296998580198,0.0258315996884,-0.303599162484,1.12492345986,0.16033099474,-0.188077597885,122.0,85.0,1064.0,13.0,66.5,2.0,52.0,55.0,8.0,3.97,0.9375,0.193343898574,0.197674418605,0.221343873518,0.325,2.19722457734,82.9031954887,1.85503104333,59.7740594153,0.583333333333,quality starter
Eric Moulds,12.3502711043,-2.09587159177,3.0083571199,-0.612352476615,-0.10267690692,-2.66377023157,0.241179505463,-1.52683746861,0.429876996898,-0.337987467888,135.0,67.0,904.0,5.0,56.5,2.0,43.0,80.0,9.0,0.04,1.0,0.24236983842,0.204892966361,0.261953057085,0.277777777778,2.30258509299,142.567477876,0.609806391626,37.5454531989,1.0,all_pro
Eric Weems,-7.50775541969,0.417384906649,2.37000333785,0.308732982919,-1.6385219109,1.14209067365,0.342763016255,-0.0193673315261,-0.169617151386,-0.42192642905,6.0,6.0,50.0,2.0,3.1,0.0,3.0,30.0,0.0,0.927962484752,0.0,0.0105263157895,0.0180722891566,0.0140016802016,0.0769230769231,0.0,11.52,0.0675477849186,0.833171606996,0.0,below average
Ernest Wilford,1.91496574649,0.513595903873,0.310888509237,0.965119227985,0.40701278481,0.677356807403,-0.807399778511,0.588376857706,0.906229292664,0.611329126266,74.0,36.0,524.0,2.0,32.8,0.0,27.0,41.0,3.0,1.186738432,0.75,0.165919282511,0.135338345865,0.181818181818,0.117647058824,1.38629436112,31.2671755725,0.103308376935,19.8115175344,0.483333333333,league_average
Frank Murphy,-6.42506120873,-1.2609108211,2.72091138531,0.59974513004,-0.700260120653,-0.330023826295,0.208837442485,0.200285892646,-0.401386353251,0.00373701664736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.420147719307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,below average
Frank Sanders,8.14083766207,-3.62415910297,-0.0817965370764,-1.90368648946,0.988286325372,2.56058857929,-0.987147507656,-0.18500985472,1.77174188891,-1.65086031617,76.0,41.0,618.0,2.0,41.2,1.0,32.0,68.0,6.0,0.64,0.866666666667,0.144486692015,0.134868421053,0.179182371702,0.111111111111,1.94591014906,117.961165049,0.09756902266,19.6539253619,0.955555555556,below average
Freddie Mitchell,-2.08243997204,0.758342423917,-1.49686761035,0.0398553574816,-0.49450464651,1.1630995637,0.846236154805,0.0345582838806,-0.78350777756,0.0544553718123,45.0,22.0,377.0,2.0,23.6,0.0,18.0,60.0,4.0,0.56,0.5625,0.0683890577508,0.0543209876543,0.0792183231771,0.0512820512821,1.60943791243,11.5543766578,0.0450318566124,4.44471892156,0.333333333333,below average
Frisman Jackson,-5.57368469742,-1.47042286656,-0.807502190603,2.24758513223,-0.238192243832,0.0352993399775,0.348824939791,0.0493570024703,0.0817769430013,-0.530847607312,19.0,13.0,168.0,0.0,16.8,0.0,8.0,24.0,0.0,0.49,0.0,0.0432801822323,0.0517928286853,0.0594900849858,0.0,0.0,7.29166666667,0.0,2.07608815427,0.0,below average
Germane Crowell,7.73370068228,-5.40327376981,0.474866395219,0.899216167157,-0.742723325909,-2.16696882192,0.119778178607,0.433223822921,0.88310647032,-0.352501085686,38.0,22.0,289.0,2.0,57.8,1.0,14.0,46.0,0.0,0.53,0.8,0.0623973727422,0.064139941691,0.0803670745273,0.111111111111,0.0,13.3010380623,0.09756902266,3.92691099227,0.838425925926,below average
Glenn Holt,-5.26927607429,1.16744772743,0.677491499868,0.297833207508,-1.18450698338,-0.514370441669,-0.0577385732522,-0.607873179767,-0.178536140761,-0.931609046444,11.0,3.0,26.0,1.0,1.7,0.0,2.0,10.0,4.0,-0.27,0.133333333333,0.0214424951267,0.00990099009901,0.0108063175395,0.0909090909091,1.60943791243,0.0,0.0399146001791,0.277771977599,0.0444444444443,below average
Golden Tate,-1.69705347898,2.76307144147,-0.387402026479,-0.549243360971,0.16179183433,1.02681504939,-0.219755427903,0.0867694612609,0.105012702019,-0.118841243011,68.0,45.0,688.0,7.0,45.9,1.0,29.0,51.0,2.0,2.5,1.0,0.145610278373,0.151006711409,0.1935302391,0.233333333333,1.09861228867,110.720930233,0.717132316551,38.6342995033,0.4375,quality starter
Greg Jennings,5.85032797587,2.28934658012,-0.601992841542,-0.644801875228,1.34458058874,1.45569937623,-0.146285449844,1.2255300014,-0.488714216788,0.159058353982,140.0,80.0,1292.0,9.0,80.8,5.0,55.0,63.0,8.0,2.49,0.9375,0.258780036969,0.233236151603,0.338840807763,0.321428571429,2.19722457734,113.536377709,1.27013959856,76.9187219457,0.907738095238,quality starter
Greg Lewis,-4.12198188684,-0.68436273684,-1.96440857338,1.07294277367,-0.345269532544,-0.776610671392,0.753130450802,-0.332428132275,-0.162265149969,-0.0811703424027,105.0,48.0,561.0,1.0,35.1,0.0,30.0,34.0,5.0,-0.54,1.0,0.16935483871,0.142433234421,0.152570029916,0.047619047619,1.79175946923,24.4010695187,0.0209076477129,9.95663201686,0.395833333333,below average
Greg Little,4.66345155369,1.62344522027,-0.396696137033,-2.16699563577,1.58132578471,1.22944745507,0.410810612937,-0.0487271157988,1.15468566305,-0.368928756664,99.0,41.0,465.0,2.0,29.1,1.0,22.0,47.0,6.0,-1.71,0.8125,0.145374449339,0.108179419525,0.115099009901,0.0769230769231,1.94591014906,78.4537634409,0.0675477849186,4.9837986017,0.854166666667,below average
Hakeem Nicks,8.01110776455,3.83171329077,1.86327382324,0.978603514994,-0.1047356364,1.05916391679,-1.51335765923,-0.186059211961,-0.378225291374,0.216170121016,133.0,76.0,1192.0,7.0,79.5,3.0,54.0,68.0,7.0,2.74,1.0,0.176861702128,0.163440860215,0.202790064648,0.184210526316,2.07944154168,111.765939597,0.566157092015,37.4001866705,0.783882783883,league_average
Hank Baskett,-1.34800362895,-1.4139235901,-1.82932855296,0.00155680645061,0.743834509484,0.765598763221,-0.276441083206,-0.34037681724,-0.453487673187,0.628387355309,52.0,33.0,440.0,3.0,29.3,1.0,22.0,90.0,4.0,0.89,0.4,0.0715268225585,0.0758620689655,0.0922818791946,0.107142857143,1.60943791243,56.0204545455,0.141126622062,6.43727948277,0.2375,below average
Herman Moore,0.351930660443,-4.10229604397,-0.9578275605,-2.2742860358,-0.00736802601268,1.07357881939,-0.0819533581331,-0.00309585921747,-0.225049166237,-0.077212078746,8.0,4.0,76.0,0.0,25.3,0.0,3.0,25.0,0.0,0.663472955238,0.333333333333,0.0131362889984,0.0116618075802,0.0211345939933,0.0,0.0,8.89473684211,0.0,0.265064322622,0.522222222222,below average
Hines Ward,7.80309485321,0.50602297202,1.60893099371,1.08964337685,1.65725335252,0.253217393489,0.371596967513,-0.601342935127,-0.0633220379478,1.11326371254,160.0,112.0,1329.0,12.0,83.1,4.0,66.0,72.0,6.0,3.83,1.0,0.249609984399,0.279301745636,0.299864620939,0.387096774194,1.94591014906,194.944319037,2.03950731238,85.3449062657,0.979166666667,all_pro
Ike Hilliard,7.21696076077,-0.896511553135,1.24691139991,0.807143466348,-0.928697568644,-0.836914111601,1.00738515877,0.842794221107,0.483818779357,-0.103931634282,88.0,52.0,659.0,6.0,47.1,2.0,36.0,38.0,6.0,1.35,0.714285714286,0.154929577465,0.159021406728,0.185216413716,0.315789473684,1.94591014906,53.6327769347,0.83190429847,26.2992022092,0.904761904762,below average
Isaac Bruce,12.5508701738,-3.38064330514,1.99594182888,1.22191703438,-1.55899737686,-2.73555578719,1.23948587994,1.84265626984,-0.400421924703,0.192155995764,103.0,64.0,1106.0,6.0,69.1,3.0,49.0,51.0,7.0,2.68,1.0,0.156534954407,0.143176733781,0.204398447607,0.146341463415,2.07944154168,64.4566003617,0.385516626121,37.1156408604,1.0,quality starter
Isaiah Stanback,-6.90280451531,-0.179749663688,2.53757824143,-0.071417970855,-0.766527622595,0.526848177811,-0.420554865651,0.121989019359,-0.144279621292,-0.0322438801655,7.0,3.0,22.0,0.0,3.7,0.0,1.0,9.0,1.0,0.207928945524,0.333333333333,0.0110410094637,0.00726392251816,0.00481611208406,0.0,0.69314718056,0.181818181818,0.0,0.0355566369577,0.111111111111,below average
J.J. Moses,-7.7553031239,-1.67481503123,4.07368065671,-0.778987985726,-0.2674922156,-0.16847801715,0.715360074028,0.374016700731,-0.143761742271,-0.0178401821076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.420147719307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,below average
