,name,season,age,draft_pos,team,weight,bmi,games,rush_atts,rush_yds,rush_y/a,rush_tds,rush_ypg,targets,receptions,rec_yards,yards/reception,rec_tds,rec_ypg,ctch_pct,y/tgt,fumbles,fumbles_recovered,fum_ret_yds,fum_tds,forced_fumbles,pro_bowls,all_pros,position,100yd_gms,yac,first_down_ctchs,first_down_ctchpct,long_ctch,recs_ovr_25,drops,EYds,DVOA,DYAR,position.1,Hand Size in,Arm Length in,40 Yard,Vert Leap in,Broad Jump in,Shuttle,3Cone,60Yd Shuttle,team_pass_tds,team_pass_yds,team_pass_attempts,team_completions,total_points,rookie_age,rookie_season,height_inches,start_ratio,dpis_drawn,dpi_yards,pct_team_tgts,pct_team_receptions,pct_of_team_passyards,pct_team_touchdowns,years_in_league,dropK,yacK,base,td_points,compilation
41,Andre King,2001.0,28.0,7-245,CLE,195.0,27.2,7.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,149.0,13.55,0.0,21.3,0.647,8.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,79.0,4.0,0.364,48.0,1.0,0.0,87.0,-0.21,-0.11,wr,,,4.61,35.5,,,,,18.0,2801.0,466.0,279.0,285.0,28.0,2001.0,71.0,0.0,0.0,0.0,0.0364806866953,0.0394265232975,0.0531952873974,0.0,0.0,0.0,41.8859060403,0.0103490414914,0.0,1.03490414914
42,Andre King,2003.0,30.0,7-245,CLE,195.0,27.2,15.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,88.0,9.78,0.0,5.9,0.643,6.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,33.0,5.0,0.556,28.0,1.0,0.0,107.0,-0.074,0.06,wr,,,4.61,35.5,,,,,17.0,2834.0,509.0,313.0,254.0,28.0,2001.0,71.0,0.0,0.0,0.0,0.0275049115914,0.0287539936102,0.03105151729,0.0,2.0,0.0,12.375,0.00488232230248,0.0,0.488232230248
43,Andre Rison,2000.0,33.0,1-22,OAK,188.0,24.8,16.0,0.0,0.0,0.0,0.0,0.0,70.0,41.0,606.0,14.78,6.0,37.9,0.586,8.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,158.0,29.0,0.707,49.0,6.0,10.0,672.0,0.16,1.56,wr,,,0.0,,,,,,29.0,3600.0,530.0,315.0,509.0,32.0,1999.0,73.0,0.0,0.0,0.0,0.132075471698,0.130158730159,0.168333333333,0.206896551724,1.0,2.3978952728,41.1947194719,0.176766863833,0.545314807137,21.4938900332
44,Andre Roberts,2010.0,22.0,3-88,ARI,192.0,26.8,15.0,0.0,0.0,0.0,0.0,0.0,49.0,24.0,307.0,12.79,2.0,20.5,0.49,6.27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,140.0,10.0,0.417,74.0,3.0,3.0,160.0,-0.39,-0.99,wr,,,4.4,36.0,120.0,4.15,6.77,,10.0,2921.0,561.0,285.0,289.0,22.0,2010.0,71.0,0.133333333333,0.0,0.0,0.0873440285205,0.0842105263158,0.105100992811,0.2,0.0,1.38629436112,63.8436482085,0.0243610677602,0.175712548967,3.66609461879
45,Andre Roberts,2011.0,23.0,3-88,ARI,192.0,26.8,16.0,3.0,27.0,9.0,0.0,1.7,98.0,51.0,586.0,11.49,2.0,36.6,0.52,5.98,1.0,2.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,238.0,29.0,0.569,45.0,2.0,4.0,610.0,-0.155,-0.22,wr,,,4.4,36.0,120.0,4.15,6.77,,21.0,3567.0,550.0,307.0,312.0,22.0,2010.0,71.0,1.0,3.0,33.0,0.178181818182,0.166123778502,0.164283711803,0.0952380952381,1.0,1.60943791243,96.662116041,0.153506197478,0.0836726423651,15.9363282443
46,Andre Roberts,2012.0,24.0,3-88,ARI,192.0,26.8,15.0,4.0,29.0,7.25,0.0,1.9,114.0,64.0,759.0,11.86,5.0,50.6,0.561,6.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,2.0,239.0,40.0,0.625,46.0,4.0,8.0,799.0,-0.065,0.55,wr,,,4.4,36.0,120.0,4.15,6.77,,11.0,3005.0,608.0,337.0,250.0,22.0,2010.0,71.0,1.0,1.0,9.0,0.1875,0.189910979228,0.252579034942,0.454545454545,2.0,2.19722457734,75.2582345191,0.214608384346,0.998366755491,28.4494057231
47,Andre Roberts,2013.0,25.0,3-88,ARI,192.0,26.8,16.0,0.0,0.0,0.0,0.0,0.0,76.0,43.0,471.0,10.95,2.0,29.4,0.566,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,120.0,22.0,0.512,34.0,3.0,1.0,444.0,-0.153,-0.15,wr,,,4.4,36.0,120.0,4.15,6.77,,24.0,4002.0,574.0,363.0,379.0,22.0,2010.0,71.0,0.125,2.0,44.0,0.132404181185,0.118457300275,0.117691154423,0.0833333333333,3.0,0.69314718056,30.5732484076,0.087509865476,0.0732135620694,9.26348148209
48,Andre Roberts,2014.0,26.0,3-88,WAS,192.0,26.8,16.0,2.0,21.0,10.5,0.0,1.3,73.0,36.0,453.0,12.58,2.0,28.3,0.493,6.21,4.0,2.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,220.0,28.0,0.778,61.0,2.0,8.0,476.0,-0.142,-0.09,wr,,,4.4,36.0,120.0,4.15,6.77,,18.0,4047.0,547.0,364.0,301.0,22.0,2010.0,71.0,0.25,1.0,14.0,0.133455210238,0.0989010989011,0.111934766494,0.111111111111,4.0,2.19722457734,106.843267108,0.106858694235,0.0976180827591,11.3691960028
49,Andre Roberts,2015.0,27.0,3-88,WAS,192.0,26.8,9.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,135.0,12.27,0.0,15.0,0.524,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,42.0,5.0,0.455,38.0,1.0,2.0,95.0,-0.286,-0.26,wr,,,4.4,36.0,120.0,4.15,6.77,,31.0,4365.0,601.0,415.0,406.0,22.0,2010.0,71.0,0.0,0.0,0.0,0.0349417637271,0.0265060240964,0.0309278350515,0.0,5.0,1.09861228867,13.0666666667,0.0045004955401,0.0,0.45004955401
50,Andrew Hawkins,2011.0,25.0,UDFA,CIN,175.0,27.4,13.0,5.0,25.0,5.0,0.0,1.9,34.0,23.0,263.0,11.43,0.0,20.2,0.676,7.74,0.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,151.0,12.0,0.522,26.0,3.0,0.0,233.0,-0.03,0.23,wr,,,0.0,,,,,,21.0,3564.0,577.0,335.0,354.0,25.0,2011.0,67.0,0.0,0.0,0.0,0.0589254766031,0.0686567164179,0.0737934904602,0.0,0.0,0.0,86.6958174905,0.0331974922486,0.0,3.31974922486
51,Andrew Hawkins,2012.0,26.0,UDFA,CIN,175.0,27.4,14.0,6.0,30.0,5.0,0.0,2.1,80.0,51.0,533.0,10.45,4.0,38.1,0.638,6.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,357.0,24.0,0.471,59.0,4.0,3.0,520.0,-0.092,0.21,wr,,,0.0,,,,,,28.0,3696.0,570.0,349.0,404.0,25.0,2011.0,67.0,0.142857142857,0.0,0.0,0.140350877193,0.146131805158,0.14420995671,0.142857142857,1.0,1.38629436112,239.116322702,0.151584824068,0.251017927095,16.9156078964
52,Andrew Hawkins,2013.0,27.0,UDFA,CIN,175.0,27.4,8.0,2.0,3.0,1.5,0.0,0.4,18.0,12.0,199.0,16.58,0.0,24.9,0.667,11.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,136.0,7.0,0.583,50.0,3.0,2.0,162.0,0.087,0.31,wr,,,0.0,,,,,,34.0,4462.0,638.0,393.0,440.0,25.0,2011.0,67.0,0.0,0.0,0.0,0.0282131661442,0.030534351145,0.0445988346033,0.0,2.0,1.09861228867,92.9447236181,0.0132661328453,0.0,1.32661328453
53,Andrew Hawkins,2014.0,28.0,UDFA,CLE,175.0,27.4,15.0,3.0,15.0,5.0,0.0,1.0,112.0,63.0,824.0,13.08,2.0,54.9,0.563,7.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,407.0,44.0,0.698,65.0,8.0,3.0,714.0,-0.114,0.11,wr,,,0.0,,,,,,12.0,3465.0,502.0,274.0,299.0,25.0,2011.0,67.0,1.0,0.0,0.0,0.223107569721,0.229927007299,0.237806637807,0.166666666667,3.0,1.38629436112,201.030339806,0.387299990128,0.146427124139,39.7549888818
54,Andrew Hawkins,2015.0,29.0,UDFA,CLE,175.0,27.4,8.0,0.0,0.0,0.0,0.0,0.0,43.0,27.0,276.0,10.22,0.0,34.5,0.628,6.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,126.0,10.0,0.37,25.0,1.0,0.0,193.0,-0.26,-0.42,wr,,,0.0,,,,,,20.0,3782.0,609.0,371.0,278.0,25.0,2011.0,67.0,1.0,0.0,0.0,0.0706075533662,0.0727762803235,0.0729772607086,0.0,4.0,0.0,57.5217391304,0.0240809311818,0.0,2.40809311818
55,Anquan Boldin,2004.0,24.0,2-54,ARI,218.0,28.8,10.0,1.0,3.0,3.0,0.0,0.3,104.0,56.0,623.0,11.13,1.0,62.3,0.538,5.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,2.0,167.0,32.0,0.571,31.0,3.0,3.0,525.0,-0.242,-0.94,wr,,,4.72,33.5,114.0,4.33,7.35,,14.0,2882.0,533.0,299.0,284.0,23.0,2003.0,73.0,0.9,2.0,28.0,0.19512195122,0.1872909699,0.216169326856,0.0714285714286,1.0,1.38629436112,44.7656500803,0.156263213665,0.0313772408869,15.8459620527
56,Anquan Boldin,2007.0,27.0,2-54,ARI,218.0,28.8,12.0,1.0,14.0,14.0,0.0,1.2,99.0,71.0,853.0,12.01,9.0,71.1,0.717,8.62,2.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,2.0,372.0,43.0,0.606,44.0,11.0,5.0,971.0,0.155,2.22,wr,,,4.72,33.5,114.0,4.33,7.35,,32.0,4065.0,590.0,356.0,404.0,23.0,2003.0,73.0,0.916666666667,0.0,0.0,0.167796610169,0.199438202247,0.209840098401,0.28125,4.0,1.79175946923,162.232121923,0.346556238793,1.11193097393,42.4391406968
57,Anquan Boldin,2009.0,29.0,2-54,ARI,218.0,28.8,15.0,3.0,12.0,4.0,1.0,0.8,127.0,84.0,1024.0,12.19,4.0,68.3,0.661,8.06,3.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,3.0,382.0,49.0,0.583,44.0,4.0,3.0,997.0,-0.002,1.24,wr,,,4.72,33.5,114.0,4.33,7.35,,32.0,4649.0,663.0,445.0,440.0,23.0,2003.0,73.0,1.0,1.0,8.0,0.191553544495,0.188764044944,0.220262422026,0.125,6.0,1.38629436112,142.50390625,0.328725988403,0.27455085776,34.7944548447
58,Anquan Boldin,2010.0,30.0,2-54,BAL,218.0,28.8,16.0,2.0,2.0,1.0,0.0,0.1,109.0,64.0,837.0,13.08,7.0,52.3,0.587,7.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,3.0,244.0,43.0,0.672,61.0,8.0,2.0,939.0,0.053,1.56,wr,,,4.72,33.5,114.0,4.33,7.35,,28.0,3674.0,555.0,349.0,411.0,23.0,2003.0,73.0,1.0,1.0,29.0,0.196396396396,0.183381088825,0.227817093087,0.25,7.0,1.09861228867,71.1302270012,0.330715722222,0.768742401729,38.4527690343
59,Anquan Boldin,2011.0,31.0,2-54,BAL,218.0,28.8,14.0,0.0,0.0,0.0,0.0,0.0,106.0,57.0,887.0,15.56,3.0,63.4,0.538,8.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,2.0,260.0,44.0,0.772,56.0,8.0,7.0,979.0,0.086,1.84,wr,,,4.72,33.5,114.0,4.33,7.35,,25.0,3845.0,607.0,350.0,418.0,23.0,2003.0,73.0,1.0,6.0,73.0,0.174629324547,0.162857142857,0.230689206762,0.12,8.0,2.07944154168,76.2119503946,0.301910885607,0.15814129407,31.2980776192
60,Anquan Boldin,2012.0,32.0,2-54,BAL,218.0,28.8,15.0,1.0,3.0,3.0,0.0,0.2,112.0,65.0,921.0,14.17,4.0,61.4,0.58,8.22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,276.0,45.0,0.692,43.0,9.0,4.0,946.0,0.034,1.45,wr,,,4.72,33.5,114.0,4.33,7.35,,33.0,4841.0,686.0,407.0,522.0,23.0,2003.0,73.0,1.0,2.0,12.0,0.163265306122,0.159705159705,0.190249948358,0.121212121212,9.0,1.60943791243,82.7100977199,0.239076736428,0.212984907838,25.3985679977
61,Anquan Boldin,2015.0,35.0,2-54,SF,218.0,28.8,14.0,0.0,0.0,0.0,0.0,0.0,111.0,69.0,789.0,11.43,4.0,56.4,0.622,7.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,2.0,291.0,35.0,0.507,51.0,10.0,2.0,769.0,-0.079,0.41,wr,,,4.72,33.5,114.0,4.33,7.35,,16.0,3316.0,526.0,322.0,238.0,23.0,2003.0,73.0,0.928571428571,2.0,24.0,0.21102661597,0.214285714286,0.237937273824,0.25,12.0,1.09861228867,107.326996198,0.304005528914,0.439281372417,33.4755224983
62,Anthony Armstrong,2010.0,27.0,UDFA,WAS,175.0,24.4,15.0,0.0,0.0,0.0,0.0,0.0,86.0,44.0,871.0,19.8,3.0,58.1,0.512,10.13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,178.0,32.0,0.727,76.0,9.0,3.0,738.0,0.074,1.34,wr,,,0.0,,,,,,21.0,3931.0,605.0,349.0,302.0,27.0,2010.0,71.0,0.733333333333,1.0,8.0,0.142148760331,0.126074498567,0.221572119054,0.142857142857,0.0,1.38629436112,36.3765786452,0.19656685587,0.188263445321,20.9745297043
63,Anthony Armstrong,2011.0,28.0,UDFA,WAS,175.0,24.4,14.0,2.0,19.0,9.5,0.0,1.4,27.0,7.0,103.0,14.71,2.0,7.4,0.259,3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,9.0,4.0,0.571,50.0,1.0,0.0,66.0,-0.457,-0.67,wr,,,0.0,,,,,,19.0,3773.0,591.0,346.0,288.0,27.0,2010.0,71.0,0.142857142857,0.0,0.0,0.0456852791878,0.0202312138728,0.0272992313809,0.105263157895,1.0,0.0,0.78640776699,0.000992840179735,0.09248028893,0.746646040484
64,Anthony Gonzalez,2007.0,23.0,1-32,IND,193.0,26.2,13.0,0.0,0.0,0.0,0.0,0.0,51.0,37.0,576.0,15.57,3.0,44.3,0.725,11.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,2.0,183.0,27.0,0.73,57.0,4.0,7.0,698.0,0.432,2.38,wr,,,4.44,38.0,123.0,4.08,6.54,,35.0,4435.0,599.0,388.0,474.0,23.0,2007.0,72.0,0.692307692308,3.0,53.0,0.085141903172,0.0953608247423,0.129875986471,0.0857142857143,0.0,2.07944154168,58.140625,0.146319674782,0.112958067193,15.4226739485
65,Anthony Gonzalez,2008.0,24.0,1-32,IND,193.0,26.2,16.0,0.0,0.0,0.0,0.0,0.0,79.0,57.0,664.0,11.65,4.0,41.5,0.722,8.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,191.0,36.0,0.632,58.0,4.0,7.0,867.0,0.266,2.44,wr,,,4.44,38.0,123.0,4.08,6.54,,28.0,4396.0,627.0,418.0,394.0,23.0,2007.0,72.0,0.125,0.0,0.0,0.125996810207,0.136363636364,0.151046405823,0.142857142857,1.0,2.07944154168,54.9412650602,0.194740504581,0.251017927095,21.2311759477
66,Antonio Brown,2010.0,22.0,6-195,PIT,180.0,25.8,9.0,0.0,0.0,0.0,0.0,0.0,19.0,16.0,167.0,10.44,0.0,18.6,0.842,8.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,110.0,10.0,0.625,26.0,1.0,0.0,204.0,0.272,0.58,wr,,,4.56,33.5,105.0,4.18,6.98,,26.0,4174.0,570.0,352.0,455.0,22.0,2010.0,70.0,0.0,0.0,0.0,0.0333333333333,0.0454545454545,0.0400095831337,0.0,0.0,0.0,72.4550898204,0.0203562333927,0.0,2.03562333927
67,Antonio Brown,2012.0,24.0,6-195,PIT,180.0,25.8,13.0,7.0,24.0,3.43,0.0,1.8,106.0,66.0,787.0,11.92,5.0,60.5,0.623,7.42,4.0,2.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,357.0,43.0,0.652,60.0,4.0,4.0,789.0,-0.018,0.88,wr,,,4.56,33.5,105.0,4.18,6.98,,27.0,3787.0,574.0,354.0,336.0,22.0,2010.0,70.0,0.769230769231,2.0,17.0,0.184668989547,0.186440677966,0.207816213361,0.185185185185,2.0,1.60943791243,161.942820839,0.295772960199,0.406742011496,32.4244901004
68,Antonio Bryant,2002.0,21.0,2-63,DAL,192.0,25.3,16.0,6.0,40.0,6.67,0.0,2.5,93.0,44.0,733.0,16.66,6.0,45.8,0.473,7.88,3.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,146.0,32.0,0.727,78.0,9.0,9.0,670.0,-0.044,0.59,wr,,,4.57,37.0,121.0,,,,14.0,2621.0,471.0,252.0,217.0,21.0,2002.0,73.0,0.9375,1.0,18.0,0.197452229299,0.174603174603,0.279664250286,0.428571428571,0.0,2.30258509299,29.0804911323,0.255591641092,1.12958067193,33.4662288127
69,Antonio Bryant,2003.0,22.0,2-63,DAL,192.0,25.3,16.0,2.0,0.0,0.0,0.0,0.0,83.0,39.0,550.0,14.1,2.0,34.4,0.47,6.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,131.0,27.0,0.692,54.0,4.0,10.0,575.0,-0.068,0.37,wr,,,4.57,37.0,121.0,,,,17.0,3294.0,546.0,315.0,299.0,21.0,2002.0,73.0,0.3125,2.0,53.0,0.152014652015,0.12380952381,0.166970248937,0.117647058824,1.0,2.3978952728,31.2018181818,0.129656640004,0.103360322922,13.6891862609
70,Antonio Bryant,2006.0,25.0,2-63,SF,192.0,25.3,14.0,0.0,0.0,0.0,0.0,0.0,91.0,40.0,733.0,18.33,3.0,52.4,0.44,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,2.0,179.0,31.0,0.775,72.0,10.0,2.0,589.0,-0.112,0.1,wr,,,4.57,37.0,121.0,,,,16.0,2685.0,444.0,257.0,298.0,21.0,2002.0,73.0,0.928571428571,0.0,0.0,0.204954954955,0.155642023346,0.272998137803,0.1875,4.0,1.09861228867,43.7121418827,0.264172895101,0.247095771984,28.146959914
71,Antonio Bryant,2009.0,28.0,2-63,TB,192.0,25.3,13.0,0.0,0.0,0.0,0.0,0.0,86.0,39.0,600.0,15.38,4.0,46.2,0.453,6.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,144.0,25.0,0.641,42.0,10.0,6.0,552.0,-0.116,0.07,wr,,,4.57,37.0,121.0,,,,18.0,2973.0,524.0,279.0,244.0,21.0,2002.0,73.0,0.846153846154,0.0,0.0,0.164122137405,0.139784946237,0.201816347124,0.222222222222,7.0,1.94591014906,34.56,0.133565847721,0.390472331037,16.0898910894
72,Antonio Chatman,2007.0,28.0,UDFA,CIN,177.0,26.1,13.0,1.0,5.0,5.0,0.0,0.4,29.0,19.0,149.0,7.84,1.0,11.5,0.655,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,78.0,9.0,0.474,15.0,0.0,2.0,186.0,-0.131,-0.01,wr,,,0.0,,,,,,26.0,4012.0,575.0,373.0,380.0,24.0,2003.0,69.0,0.0769230769231,1.0,18.0,0.0504347826087,0.0509383378016,0.0371385842473,0.0384615384615,4.0,1.09861228867,40.8322147651,0.0144992736984,0.0168954374006,1.56819543165
73,Antonio Chatman,2008.0,29.0,UDFA,CIN,177.0,26.1,10.0,2.0,4.0,2.0,0.0,0.4,31.0,21.0,194.0,9.24,0.0,19.4,0.677,6.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,121.0,10.0,0.476,25.0,1.0,1.0,173.0,-0.217,-0.23,wr,,,0.0,,,,,,11.0,2406.0,513.0,303.0,204.0,24.0,2003.0,69.0,0.1,1.0,10.0,0.0604288499025,0.0693069306931,0.0806317539485,0.0,5.0,0.69314718056,75.4690721649,0.0249853920349,0.0,2.49853920349
74,Antonio Chatman,2004.0,25.0,UDFA,GB,177.0,26.1,16.0,4.0,36.0,9.0,0.0,2.3,45.0,22.0,246.0,11.18,1.0,15.4,0.489,5.47,3.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,58.0,15.0,0.682,21.0,0.0,2.0,237.0,-0.215,-0.31,wr,,,0.0,,,,,,37.0,4650.0,631.0,404.0,441.0,24.0,2003.0,69.0,0.125,0.0,0.0,0.0713153724247,0.0544554455446,0.0529032258065,0.027027027027,1.0,1.09861228867,13.674796748,0.0182724288579,0.0118724695248,1.91035017247
75,Antonio Chatman,2005.0,26.0,UDFA,GB,177.0,26.1,16.0,8.0,34.0,4.25,0.0,2.1,86.0,49.0,549.0,11.2,4.0,34.3,0.57,6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,154.0,31.0,0.633,25.0,1.0,1.0,638.0,-0.035,0.61,wr,,,0.0,,,,,,20.0,3766.0,626.0,383.0,298.0,24.0,2003.0,69.0,0.1875,0.0,0.0,0.137380191693,0.127937336815,0.145778013808,0.2,2.0,0.69314718056,43.1985428051,0.114165308326,0.351425097933,13.8765065181
76,Antonio Freeman,2003.0,31.0,3-90,GB,198.0,26.1,15.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,141.0,10.07,0.0,9.4,0.636,6.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,32.0,9.0,0.643,15.0,0.0,0.0,160.0,-0.014,0.18,wr,,,0.0,,,,,,35.0,3730.0,539.0,351.0,492.0,28.0,2000.0,73.0,0.0,0.0,0.0,0.0408163265306,0.039886039886,0.0378016085791,0.0,3.0,0.0,7.26241134752,0.0113239123276,0.0,1.13239123276
77,Antonio Freeman,2002.0,30.0,3-90,PHI,198.0,26.1,16.0,0.0,0.0,0.0,0.0,0.0,80.0,46.0,600.0,13.04,4.0,37.5,0.575,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,140.0,28.0,0.609,59.0,6.0,6.0,655.0,0.048,1.07,wr,,,0.0,,,,,,28.0,3843.0,627.0,364.0,445.0,28.0,2000.0,73.0,0.0625,1.0,20.0,0.127591706539,0.126373626374,0.15612802498,0.142857142857,2.0,1.94591014906,32.6666666667,0.122589331344,0.251017927095,14.016058624
78,Arnaz Battle,2004.0,24.0,6-197,SF,217.0,28.6,14.0,2.0,5.0,2.5,0.0,0.4,15.0,8.0,143.0,17.88,0.0,10.2,0.533,9.53,2.0,3.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,73.0,4.0,0.5,65.0,1.0,0.0,141.0,0.09,0.27,wr,,,4.58,35.0,117.0,4.06,6.74,,16.0,3136.0,561.0,325.0,259.0,23.0,2003.0,73.0,0.0,1.0,31.0,0.0267379679144,0.0246153846154,0.0455994897959,0.0,1.0,0.0,37.2657342657,0.0076109668751,0.0,0.76109668751
79,Arnaz Battle,2005.0,25.0,6-197,SF,217.0,28.6,10.0,8.0,11.0,1.38,0.0,1.1,54.0,32.0,363.0,11.34,3.0,36.3,0.593,6.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,116.0,20.0,0.625,39.0,1.0,2.0,330.0,-0.118,0.03,wr,,,4.58,35.0,117.0,4.06,6.74,,8.0,1898.0,389.0,204.0,239.0,23.0,2003.0,73.0,0.8,0.0,0.0,0.13881748072,0.156862745098,0.191253951528,0.375,2.0,1.09861228867,37.0688705234,0.117346892787,0.494191543969,15.1940300864
80,Arnaz Battle,2006.0,26.0,6-197,SF,217.0,28.6,16.0,5.0,25.0,5.0,0.0,1.6,85.0,59.0,686.0,11.63,3.0,42.9,0.694,8.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,263.0,36.0,0.61,56.0,3.0,1.0,685.0,0.016,0.95,wr,,,4.58,35.0,117.0,4.06,6.74,,16.0,2685.0,444.0,257.0,298.0,23.0,2003.0,73.0,0.9375,0.0,0.0,0.191441441441,0.229571984436,0.255493482309,0.1875,3.0,0.69314718056,100.829446064,0.358471002924,0.247095771984,37.5767706963
81,Arnaz Battle,2007.0,27.0,6-197,SF,217.0,28.6,16.0,4.0,4.0,1.0,1.0,0.3,104.0,50.0,600.0,12.0,5.0,37.5,0.481,5.77,3.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,145.0,27.0,0.54,57.0,3.0,5.0,428.0,-0.319,-1.55,wr,,,4.58,35.0,117.0,4.06,6.74,,15.0,2320.0,513.0,274.0,219.0,23.0,2003.0,73.0,0.9375,0.0,0.0,0.202729044834,0.182481751825,0.258620689655,0.333333333333,4.0,1.79175946923,35.0416666667,0.115951269011,0.878562744832,17.7450661149
82,Arnaz Battle,2008.0,28.0,6-197,SF,217.0,28.6,9.0,1.0,18.0,18.0,0.0,2.0,42.0,24.0,318.0,13.25,0.0,35.3,0.571,7.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,141.0,18.0,0.75,36.0,2.0,2.0,373.0,0.122,0.78,wr,,,4.58,35.0,117.0,4.06,6.74,,21.0,3379.0,509.0,309.0,339.0,23.0,2003.0,73.0,0.0,3.0,80.0,0.0825147347741,0.0776699029126,0.0941106836342,0.0,5.0,1.09861228867,62.5188679245,0.077651296152,0.0,7.7651296152
83,Arnold Jackson,2001.0,24.0,UDFA,ARI,168.0,25.5,16.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,44.0,4.89,0.0,2.8,0.6,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,26.0,3.0,0.333,16.0,0.0,1.0,23.0,-0.545,-0.5,wr,,,0.0,,,,,,18.0,3449.0,526.0,304.0,295.0,24.0,2001.0,68.0,0.125,0.0,0.0,0.0285171102662,0.0296052631579,0.0127573209626,0.0,0.0,0.69314718056,15.3636363636,0.000337509321875,0.0,0.0337509321875
84,Arrelious Benn,2010.0,22.0,2-39,TB,225.0,28.9,15.0,6.0,35.0,5.83,0.0,2.3,38.0,25.0,395.0,15.8,2.0,26.3,0.658,10.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,160.0,17.0,0.68,64.0,4.0,1.0,420.0,0.237,1.13,wr,,,4.57,37.0,118.0,,,,26.0,3361.0,494.0,306.0,341.0,22.0,2010.0,74.0,0.6,1.0,33.0,0.0769230769231,0.0816993464052,0.117524546266,0.0769230769231,0.0,0.69314718056,64.8101265823,0.0917178020457,0.0675817496026,9.64485245179
85,Ashley Lelie,2006.0,26.0,1-19,ATL,200.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,68.0,28.0,430.0,15.36,1.0,28.7,0.412,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,70.0,22.0,0.786,51.0,5.0,4.0,393.0,-0.177,-0.27,wr,,,0.0,,,,,,21.0,2371.0,416.0,222.0,292.0,22.0,2002.0,75.0,0.666666666667,1.0,26.0,0.163461538462,0.126126126126,0.181358076761,0.047619047619,4.0,1.60943791243,11.3953488372,0.116627701874,0.0209181605912,11.8091973115
