,name,season,age,draft_pos,team,weight,bmi,games,rush_atts,rush_yds,rush_y/a,rush_tds,rush_ypg,targets,receptions,rec_yards,yards/reception,rec_tds,rec_ypg,ctch_pct,y/tgt,fumbles,fumbles_recovered,fum_ret_yds,fum_tds,forced_fumbles,pro_bowls,all_pros,position,100yd_gms,yac,first_down_ctchs,first_down_ctchpct,long_ctch,recs_ovr_25,drops,EYds,DVOA,DYAR,position.1,Hand Size in,Arm Length in,40 Yard,Vert Leap in,Broad Jump in,Shuttle,3Cone,60Yd Shuttle,team_pass_tds,team_pass_yds,team_pass_attempts,team_completions,total_points,rookie_age,rookie_season,height_inches,start_ratio,dpis_drawn,dpi_yards,pct_team_tgts,pct_team_receptions,pct_of_team_passyards,pct_team_touchdowns,years_in_league
2511,Lamaar Thomas,2013.0,23.0,UDFA,JAX,185.0,25.1,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,31.0,15.5,0.0,15.5,0.667,10.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,16.0,2.0,1.0,18.0,0.0,0.0,-0.627502371214,0.501503238291,0.695208630187,,,,0,,,,,,16.0,3441.0,592.0,349.0,247.0,23.0,2013.0,72.0,0.0,0.0,0.0,0.00506756756757,0.00573065902579,0.00900900900901,0.0,0.0
2512,Mike Brown,2013.0,24.0,UDFA,JAX,205.0,29.4,11.0,0.0,0.0,0.0,0.0,0.0,56.0,32.0,446.0,13.94,2.0,40.5,0.571,7.96,2.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,1.0,171.0,20.0,0.625,43.0,3.0,3.0,0.21981429242,0.501503238291,1.70336404924,,,,0,,,,,,16.0,3441.0,592.0,349.0,247.0,23.0,2012.0,70.0,0.545454545455,0.0,0.0,0.0945945945946,0.0916905444126,0.129613484452,0.125,1.0
2513,Cecil Shorts,2013.0,26.0,4-114,JAX,200.0,27.1,13.0,0.0,0.0,0.0,0.0,0.0,123.0,66.0,777.0,11.77,3.0,59.8,0.537,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875821392173,0.501503238291,0.550092654627,,,,0,,,,,,16.0,3441.0,592.0,349.0,247.0,24.0,2011.0,72.0,1.0,0.0,0.0,0.20777027027,0.189111747851,0.225806451613,0.1875,2.0
2514,Jeremy Ebert,2013.0,24.0,7-235,JAX,200.0,27.9,5.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,18.0,6.0,0.0,3.6,0.375,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,6.0,0.0,0.0,8.0,0.0,0.0,-0.657543267799,0.501503238832,0.12129315604,,,,0,,,,,,16.0,3441.0,592.0,349.0,247.0,23.0,2012.0,71.0,0.0,0.0,0.0,0.0135135135135,0.00859598853868,0.0052310374891,0.0,1.0
2515,Denard Robinson,2013.0,23.0,5-135,JAX,199.0,27.8,16.0,20.0,66.0,3.3,0.0,4.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,-0.692494748799,-2.0379447951,0.166981205632,,,,0,,,,,,16.0,3441.0,592.0,349.0,247.0,23.0,2013.0,71.0,0.0,0.0,0.0,0.00168918918919,0.0,0.0,0.0,0.0
2516,Allen Robinson,2014.0,21.0,2-61,JAX,220.0,27.5,10.0,0.0,0.0,0.0,0.0,0.0,81.0,48.0,548.0,11.42,2.0,54.8,0.593,6.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,164.0,26.0,0.542,54.0,4.0,1.0,0.427332395852,0.501503238291,1.48916588164,,,,0,,,,,,15.0,3001.0,557.0,325.0,249.0,21.0,2014.0,75.0,0.8,0.0,0.0,0.145421903052,0.147692307692,0.182605798067,0.133333333333,0.0
2517,Ace Sanders,2014.0,23.0,4-101,JAX,173.0,27.1,12.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,55.0,9.17,0.0,4.6,0.857,7.86,2.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,25.0,1.0,0.167,24.0,0.0,1.0,-0.578303813649,0.501503238291,0.564971318887,,,,0,,,,,,15.0,3001.0,557.0,325.0,249.0,22.0,2013.0,67.0,0.0,0.0,0.0,0.0125673249551,0.0184615384615,0.0183272242586,0.0,1.0
2518,Allen Hurns,2014.0,23.0,UDFA,JAX,195.0,24.4,16.0,0.0,0.0,0.0,0.0,0.0,97.0,51.0,677.0,13.27,6.0,42.3,0.526,6.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,2.0,221.0,26.0,0.51,63.0,7.0,6.0,0.684711141048,0.501503238291,1.59880197245,,,,0,,,,,,15.0,3001.0,557.0,325.0,249.0,23.0,2014.0,75.0,0.5,0.0,0.0,0.174147217235,0.156923076923,0.22559146951,0.4,0.0
2519,Denard Robinson,2014.0,24.0,5-135,JAX,199.0,27.8,13.0,135.0,582.0,4.31,4.0,44.8,31.0,23.0,124.0,5.39,0.0,9.5,0.742,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,204.0,6.0,0.261,19.0,0.0,2.0,-0.437535589088,0.501503238291,0.116878183104,,,,0,,,,,,15.0,3001.0,557.0,325.0,249.0,23.0,2013.0,71.0,0.692307692308,0.0,0.0,0.0556552962298,0.0707692307692,0.0413195601466,0.0,1.0
2520,Marqise Lee,2014.0,23.0,2-39,JAX,192.0,26.0,13.0,3.0,9.0,3.0,0.0,0.7,69.0,37.0,422.0,11.41,1.0,32.5,0.536,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,177.0,20.0,0.541,37.0,4.0,5.0,0.165266782349,0.501503238291,0.451943724358,,,,0,,,,,,15.0,3001.0,557.0,325.0,249.0,23.0,2014.0,72.0,0.615384615385,0.0,0.0,0.123877917415,0.113846153846,0.140619793402,0.0666666666667,0.0
2521,Cecil Shorts,2014.0,27.0,4-114,JAX,200.0,27.1,13.0,0.0,0.0,0.0,0.0,0.0,110.0,53.0,557.0,10.51,1.0,42.8,0.482,5.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421346052865,0.501503238291,-1.3406191703,,,,0,,,,,,15.0,3001.0,557.0,325.0,249.0,24.0,2011.0,72.0,0.923076923077,0.0,0.0,0.197486535009,0.163076923077,0.185604798401,0.0666666666667,3.0
2522,Tommy Streeter,2014.0,25.0,6-198,JAX,219.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.692186034522,-2.65924904025,0.407711976995,,,,0,,,,,,15.0,3001.0,557.0,325.0,249.0,23.0,2012.0,77.0,0.0,0.0,0.0,0.00179533213645,0.0,0.0,0.0,2.0
2523,Mike Brown,2014.0,25.0,UDFA,JAX,205.0,29.4,5.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,88.0,12.57,0.0,17.6,0.467,5.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,22.0,5.0,0.714,17.0,0.0,3.0,-0.513479287718,0.501503238291,0.447586035588,,,,0,,,,,,15.0,3001.0,557.0,325.0,249.0,23.0,2012.0,70.0,0.2,0.0,0.0,0.0269299820467,0.0215384615385,0.0293235588137,0.0,2.0
2524,Allen Hurns,2015.0,24.0,UDFA,JAX,195.0,24.4,15.0,0.0,0.0,0.0,0.0,0.0,105.0,64.0,1031.0,16.11,10.0,68.7,0.61,9.82,2.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,5.0,332.0,48.0,0.75,80.0,9.0,2.0,1.42592926186,0.501503238291,5.88216965616,,,,0,,,,,,35.0,4108.0,607.0,355.0,376.0,23.0,2014.0,75.0,0.933333333333,0.0,0.0,0.172981878089,0.180281690141,0.250973709834,0.285714285714,1.0
2525,Tony Washington,2015.0,25.0,UDFA,JAX,200.0,28.7,4.0,1.0,8.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69151513263,-0.380744464602,0.493082024169,,,,0,,,,,,35.0,4108.0,607.0,355.0,376.0,25.0,2015.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2526,Marqise Lee,2015.0,24.0,2-39,JAX,192.0,26.0,10.0,5.0,38.0,7.6,0.0,3.8,32.0,15.0,191.0,12.73,1.0,19.1,0.469,5.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,98.0,11.0,0.733,30.0,1.0,3.0,-0.304522812482,0.501503238291,0.670603001517,,,,0,,,,,,35.0,4108.0,607.0,355.0,376.0,23.0,2014.0,72.0,0.1,0.0,0.0,0.0527182866557,0.0422535211268,0.0464946445959,0.0285714285714,1.0
2527,Allen Robinson,2015.0,22.0,2-61,JAX,220.0,27.5,16.0,0.0,0.0,0.0,0.0,0.0,151.0,80.0,1400.0,17.5,14.0,87.5,0.53,9.27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,wr,6.0,318.0,61.0,0.763,90.0,19.0,5.0,2.17003166196,0.501503238291,5.75782572691,,,,0,,,,,,35.0,4108.0,607.0,355.0,376.0,21.0,2014.0,75.0,1.0,0.0,0.0,0.248764415157,0.225352112676,0.340798442064,0.4,1.0
2528,Rashad Greene,2015.0,23.0,5-139,JAX,180.0,24.4,9.0,0.0,0.0,0.0,0.0,0.0,35.0,19.0,93.0,4.89,2.0,10.3,0.543,2.66,1.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,56.0,8.0,0.421,18.0,0.0,3.0,-0.505607404919,0.501503238291,-0.0958299114719,,,,0,,,,,,35.0,4108.0,607.0,355.0,376.0,23.0,2015.0,72.0,0.0,0.0,0.0,0.0576606260297,0.0535211267606,0.0226387536514,0.0571428571429,0.0
2529,Denard Robinson,2015.0,25.0,5-135,JAX,199.0,27.8,13.0,67.0,266.0,3.97,1.0,20.5,30.0,21.0,164.0,7.81,0.0,12.6,0.7,5.47,3.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,153.0,8.0,0.381,16.0,0.0,3.0,-0.355526464256,0.501503238291,0.51107147126,,,,0,,,,,,35.0,4108.0,607.0,355.0,376.0,23.0,2013.0,71.0,0.230769230769,0.0,0.0,0.0494233937397,0.0591549295775,0.0399221032132,0.0,2.0
2530,Bryan Walters,2015.0,28.0,UDFA,JAX,190.0,25.8,11.0,0.0,0.0,0.0,0.0,0.0,45.0,32.0,368.0,11.5,1.0,33.5,0.711,8.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,122.0,20.0,0.625,31.0,2.0,1.0,0.0669401495897,0.501503238291,2.19146182481,,,,0,,,,,,35.0,4108.0,607.0,355.0,376.0,24.0,2011.0,72.0,0.0909090909091,0.0,0.0,0.0741350906096,0.0901408450704,0.0895813047712,0.0285714285714,4.0
2531,Neal Sterling,2015.0,23.0,7-220,JAX,235.0,28.6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69151513263,-0.380744464602,0.493082024169,,,,0,,,,,,35.0,4108.0,607.0,355.0,376.0,23.0,2015.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2532,Tamarick Vanover,1999.0,25.0,3-81,KAN,220.0,29.8,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.691823876757,-0.251012188132,0.252102744763,,,,0,,,,,,22.0,3239.0,502.0,295.0,390.0,25.0,1999.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2533,Joe Horn,1999.0,27.0,5-135,KAN,206.0,27.2,16.0,2.0,15.0,7.5,0.0,0.9,56.0,35.0,586.0,16.74,6.0,36.6,0.625,10.46,0.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504924546732,0.501503238291,3.67180991429,,,,0,,,,,,22.0,3239.0,502.0,295.0,390.0,27.0,1999.0,73.0,0.0625,0.0,0.0,0.111553784861,0.118644067797,0.180920037048,0.272727272727,0.0
2534,Derrick Alexander,1999.0,28.0,1-29,KAN,195.0,25.0,16.0,2.0,82.0,41.0,1.0,5.1,103.0,54.0,832.0,15.41,2.0,52.0,0.524,8.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992735188408,0.501503238291,1.98996348811,,,,0,,,,,,22.0,3239.0,502.0,295.0,390.0,28.0,1999.0,74.0,0.9375,0.0,0.0,0.205179282869,0.183050847458,0.256869404137,0.0909090909091,0.0
2535,Andre Rison,1999.0,32.0,1-22,KAN,188.0,24.8,15.0,0.0,0.0,0.0,0.0,0.0,44.0,21.0,218.0,10.38,0.0,14.5,0.477,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.256487644429,0.501503238291,-0.390763360837,,,,0,,,,,,22.0,3239.0,502.0,295.0,390.0,32.0,1999.0,73.0,0.933333333333,0.0,0.0,0.0876494023904,0.071186440678,0.0673047236801,0.0,0.0
2536,Victor Riley,1999.0,25.0,1-27,KAN,328.0,38.9,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69152895995,-0.379810338725,0.373663886945,,,,0,,,,,,22.0,3239.0,502.0,295.0,390.0,25.0,1999.0,77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2537,Kevin Lockett,1999.0,25.0,2-47,KAN,186.0,25.2,16.0,0.0,0.0,0.0,0.0,0.0,55.0,34.0,426.0,12.53,2.0,26.6,0.618,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174562497137,0.501503238291,1.61376907082,,,,0,,,,,,22.0,3239.0,502.0,295.0,390.0,25.0,1999.0,72.0,0.0625,0.0,0.0,0.109561752988,0.115254237288,0.131522074714,0.0909090909091,0.0
2538,Larry Parker,1999.0,23.0,4-108,KAN,205.0,27.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.691618047339,-0.533153414474,0.412755597701,,,,0,,,,,,22.0,3239.0,502.0,295.0,390.0,23.0,1999.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2539,Kevin Lockett,2000.0,26.0,2-47,KAN,186.0,25.2,16.0,0.0,0.0,0.0,0.0,0.0,56.0,33.0,422.0,12.79,2.0,26.4,0.589,7.54,3.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16458311583,0.501503238291,1.20305974757,,,,0,,,,,,29.0,4149.0,582.0,342.0,355.0,25.0,1999.0,72.0,0.125,0.0,0.0,0.0962199312715,0.0964912280702,0.101711255724,0.0689655172414,1.0
2540,Derrick Alexander,2000.0,29.0,1-29,KAN,195.0,25.0,16.0,3.0,45.0,15.0,0.0,2.8,144.0,78.0,1391.0,17.83,10.0,86.9,0.542,9.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13581712051,0.501503238291,6.05779136916,,,,0,,,,,,29.0,4149.0,582.0,342.0,355.0,28.0,1999.0,74.0,1.0,0.0,0.0,0.247422680412,0.228070175439,0.335261508797,0.344827586207,1.0
2541,Sylvester Morris,2000.0,23.0,1-21,KAN,206.0,25.7,15.0,0.0,0.0,0.0,0.0,0.0,105.0,48.0,678.0,14.13,3.0,45.2,0.457,6.46,3.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.670063842935,0.501503238291,0.12086607274,,,,0,,,,,,29.0,4149.0,582.0,342.0,355.0,23.0,2000.0,75.0,0.933333333333,0.0,0.0,0.180412371134,0.140350877193,0.163412870571,0.103448275862,0.0
2542,Dante Hall,2001.0,23.0,5-153,KAN,187.0,28.4,13.0,2.0,10.0,5.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.691720962048,-0.47722733666,0.332429171232,,,,0,,,,,,17.0,3665.0,528.0,300.0,320.0,23.0,2001.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2543,Larry Parker,2001.0,25.0,4-108,KAN,205.0,27.0,12.0,3.0,6.0,2.0,0.0,0.5,39.0,15.0,199.0,13.27,2.0,16.6,0.385,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.296226165146,0.501503238291,-0.0228749022975,,,,0,,,,,,17.0,3665.0,528.0,300.0,320.0,23.0,1999.0,73.0,0.333333333333,0.0,0.0,0.0738636363636,0.05,0.0542974079127,0.117647058824,2.0
2544,Chris Thomas,2001.0,30.0,UDFA,KAN,185.0,25.1,10.0,0.0,0.0,0.0,0.0,0.0,38.0,19.0,247.0,13.0,1.0,24.7,0.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.194060401103,0.501503238291,0.504230824846,,,,0,,,,,,17.0,3665.0,528.0,300.0,320.0,28.0,1999.0,72.0,0.5,0.0,0.0,0.0719696969697,0.0633333333333,0.0673942701228,0.0588235294118,2.0
2545,Derrick Alexander,2001.0,30.0,1-29,KAN,195.0,25.0,13.0,2.0,16.0,8.0,0.0,1.2,68.0,27.0,470.0,17.41,3.0,36.2,0.397,6.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251197811132,0.501503238291,0.605069326254,,,,0,,,,,,17.0,3665.0,528.0,300.0,320.0,28.0,1999.0,74.0,0.846153846154,0.0,0.0,0.128787878788,0.09,0.128240109141,0.176470588235,2.0
2546,Snoop Minnis,2001.0,24.0,3-77,KAN,172.0,22.7,13.0,0.0,0.0,0.0,0.0,0.0,67.0,33.0,511.0,15.48,1.0,39.3,0.493,7.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340211856316,0.501503238291,1.02644225371,,,,0,,,,,,17.0,3665.0,528.0,300.0,320.0,24.0,2001.0,73.0,0.846153846154,0.0,0.0,0.126893939394,0.11,0.139427012278,0.0588235294118,0.0
2547,Johnnie Morton,2002.0,31.0,1-21,KAN,190.0,25.8,14.0,10.0,124.0,12.4,0.0,8.9,64.0,29.0,397.0,13.69,1.0,28.4,0.453,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104691664034,0.501503238291,0.0400377008154,,,,0,,,,,,27.0,3622.0,477.0,292.0,467.0,28.0,1999.0,72.0,1.0,0.0,0.0,0.134171907757,0.0993150684932,0.109607951408,0.037037037037,3.0
2548,Eddie Kennison,2002.0,29.0,1-18,KAN,201.0,26.5,16.0,7.0,58.0,8.29,0.0,3.6,92.0,53.0,906.0,17.09,2.0,56.6,0.576,9.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15151280217,0.501503238291,3.54337402026,,,,0,,,,,,27.0,3622.0,477.0,292.0,467.0,26.0,1999.0,73.0,0.875,0.0,0.0,0.1928721174,0.181506849315,0.250138045279,0.0740740740741,3.0
2549,Snoop Minnis,2002.0,25.0,3-77,KAN,172.0,22.7,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,0.0,2.0,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.685198829679,-0.11603624877,0.236067673931,,,,0,,,,,,27.0,3622.0,477.0,292.0,467.0,24.0,2001.0,73.0,0.0,0.0,0.0,0.0083857442348,0.00342465753425,0.00110436223081,0.0,1.0
2550,Marc Boerigter,2002.0,24.0,UDFA,KAN,220.0,27.5,16.0,0.0,0.0,0.0,0.0,0.0,38.0,20.0,420.0,21.0,8.0,26.3,0.526,11.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164635842434,0.501503238291,3.34028216347,,,,0,,,,,,27.0,3622.0,477.0,292.0,467.0,24.0,2002.0,75.0,0.125,0.0,0.0,0.0796645702306,0.0684931506849,0.115958034235,0.296296296296,0.0
2551,Dante Hall,2002.0,24.0,5-153,KAN,187.0,28.4,16.0,11.0,54.0,4.91,0.0,3.4,35.0,20.0,322.0,16.1,3.0,20.1,0.571,9.2,3.0,1.0,0.0,0.0,0.0,1.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036728915804,0.501503238291,1.63642199984,,,,0,,,,,,27.0,3622.0,477.0,292.0,467.0,23.0,2001.0,68.0,0.0,0.0,0.0,0.0733752620545,0.0684931506849,0.0889011595803,0.111111111111,1.0
2552,Eddie Kennison,2003.0,30.0,1-18,KAN,201.0,26.5,16.0,2.0,9.0,4.5,0.0,0.6,99.0,56.0,853.0,15.23,5.0,53.3,0.566,8.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04097478429,0.501503238291,3.0412320006,,,,0,,,,,,25.0,4193.0,566.0,357.0,515.0,26.0,1999.0,73.0,1.0,0.0,0.0,0.174911660777,0.156862745098,0.203434295254,0.2,4.0
2553,LaShaun Ward,2003.0,23.0,UDFA,KAN,198.0,27.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.691618047339,-0.533153414474,0.412755597701,,,,0,,,,,,25.0,4193.0,566.0,357.0,515.0,23.0,2003.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2554,Dante Hall,2003.0,25.0,5-153,KAN,187.0,28.4,16.0,16.0,73.0,4.56,0.0,4.6,60.0,40.0,423.0,10.58,1.0,26.4,0.667,7.05,3.0,0.0,0.0,0.0,0.0,1.0,1.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169067448439,0.501503238291,1.02587667342,,,,0,,,,,,25.0,4193.0,566.0,357.0,515.0,23.0,2001.0,68.0,0.125,0.0,0.0,0.106007067138,0.112044817927,0.100882423086,0.04,2.0
2555,Johnnie Morton,2003.0,32.0,1-21,KAN,190.0,25.8,16.0,8.0,94.0,11.75,0.0,5.9,92.0,50.0,740.0,14.8,4.0,46.3,0.543,8.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.808445059261,0.501503238291,2.24835675929,,,,0,,,,,,25.0,4193.0,566.0,357.0,515.0,28.0,1999.0,72.0,1.0,0.0,0.0,0.162544169611,0.140056022409,0.176484617219,0.16,4.0
2556,Marc Boerigter,2003.0,25.0,UDFA,KAN,220.0,27.5,15.0,0.0,0.0,0.0,0.0,0.0,26.0,11.0,158.0,14.36,0.0,10.5,0.423,6.08,0.0,2.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.375527571477,0.501503238291,0.218754402266,,,,0,,,,,,25.0,4193.0,566.0,357.0,515.0,24.0,2002.0,75.0,0.0,0.0,0.0,0.0459363957597,0.03081232493,0.0376818507036,0.0,1.0
2557,Johnnie Morton,2004.0,33.0,1-21,KAN,190.0,25.8,13.0,7.0,43.0,6.14,0.0,3.3,79.0,55.0,795.0,14.45,3.0,61.2,0.696,10.06,2.0,1.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933626450699,0.501503238291,3.75522594747,,,,0,,,,,,27.0,4406.0,561.0,370.0,483.0,28.0,1999.0,72.0,0.923076923077,0.0,0.0,0.140819964349,0.148648648649,0.180435769405,0.111111111111,5.0
2558,Samie Parker,2004.0,23.0,4-105,KAN,190.0,26.5,4.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,137.0,15.22,1.0,34.3,0.692,10.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.411230883163,0.501503238291,1.21498749941,,,,0,,,,,,27.0,4406.0,561.0,370.0,483.0,23.0,2004.0,71.0,0.0,0.0,0.0,0.0231729055258,0.0243243243243,0.031093962778,0.037037037037,0.0
2559,Chris Horn,2004.0,27.0,UDFA,KAN,195.0,27.2,14.0,1.0,12.0,12.0,0.0,0.9,27.0,15.0,178.0,11.87,1.0,12.7,0.556,6.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.331663994503,0.501503238291,0.680859558341,,,,0,,,,,,27.0,4406.0,561.0,370.0,483.0,27.0,2004.0,71.0,0.0,0.0,0.0,0.048128342246,0.0405405405405,0.0403994552882,0.037037037037,0.0
2560,Eddie Kennison,2004.0,31.0,1-18,KAN,201.0,26.5,14.0,2.0,15.0,7.5,0.0,1.1,106.0,62.0,1086.0,17.52,8.0,77.6,0.585,10.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52099105233,0.501503238291,5.31093439795,,,,0,,,,,,27.0,4406.0,561.0,370.0,483.0,26.0,1999.0,73.0,1.0,0.0,0.0,0.188948306595,0.167567567568,0.246482069905,0.296296296296,5.0
2561,Richard Smith,2004.0,24.0,UDFA,KAN,191.0,27.4,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.692856929214,-3.49155776823,0.322401870441,,,,0,,,,,,27.0,4406.0,561.0,370.0,483.0,24.0,2004.0,70.0,0.0,0.0,0.0,0.00356506238859,0.0,0.0,0.0,0.0
2562,Dante Hall,2004.0,26.0,5-153,KAN,187.0,28.4,16.0,8.0,56.0,7.0,0.0,3.5,38.0,25.0,230.0,9.2,0.0,14.4,0.658,6.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.224782764476,0.501503238291,0.399121573989,,,,0,,,,,,27.0,4406.0,561.0,370.0,483.0,23.0,2001.0,68.0,0.375,0.0,0.0,0.0677361853832,0.0675675675676,0.05220154335,0.0,3.0
